event_name,date,day_of_week,time,end_time,venue_name,city,state,section_of_nj,address,price,description,performer,event_type,age_restriction,ticket_link,confidence,extracted_from,post_id,instagram_post_url,post_url,display_url,display_url_note,instagram_handle,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,from_calendar,calendar_type,combined_text
South End Christmas Tree Lighting,2025-12-08,,,,Montclair South End,Montclair,NJ,North,,,"Christmas Tree Lighting with live performance by @newsoundcityband, Santa & Mrs. Claus, horse petting, bouncy house, and hot chocolate.","New Sound City Band, Santa & Mrs. Claus",festival,all ages,,high,"['caption', 'location_tag']",,https://www.instagram.com/p/DSAv81Mjo5q/,https://www.instagram.com/p/DSAv81Mjo5q/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/590410818_17903382873322735_8591531115663881867_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QE73otPXI1Ngc5LLzN-KUdMUnD0Q-7bYH--YYw-pksBUDM2fKdqmrXk-EeJwpZTY6k&_nc_ohc=5RBiKJm27JoQ7kNvwFAkns0&_nc_gid=C8gtaM5jDVouYPOPCAv1wg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkKJyCMdcpHM994knQtX_gEOAlFrOygQO8-L3PPFMWQ0g&oe=694134CB&_nc_sid=10d13b,CDN URL - expires after few hours/days,dwntwnmontclair,https://www.instagram.com/dwntwnmontclair/,Downtown Montclair,True,2,2025-12-08T17:58:47+00:00,2025-12-12T11:06:24.670025,False,,"What an incredible night at the South End Christmas Tree Lighting! ✨🎄Thank you to everyone who came out to celebrate with us — the energy, the smiles, and the holiday spirit made it truly unforgettable. ❤️💚

A huge shoutout to the amazing @newsoundcityband, who lit up the night with an incredible live performance — and the crowd went wild when Santa & Mrs. Claus hopped on stage to join the fun! 🎅🤶🎶 Swipe ➡️ for 🎥 

We also loved seeing families enjoying all the festivities — from petting the bea Re"
SPEND IT ON A SAGITTARIUS,2025-12-12,Friday,20:00,,SJ Hookah Lounge,Mt. Laurel Twp,NJ,South,"1155 NJ-73 Mt. Laurel Twp, NJ 08054",,"Sounds by @djscoota856, Birthday sections available DM @SJHOOKAHLOUNGE, BYOB, Food available, Hookah (over 22+ flavors), Free Parking, Great vibes, Ladies free until 10:30 PM",DJ Scoota,party,,,high,"['caption', 'ocr', 'alt_text']",,https://www.instagram.com/p/DSBwv3xDCnn/,https://www.instagram.com/p/DSBwv3xDCnn/,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-15/589015726_18551627206031287_8519076783001905338_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFe2-Ag0ceTRQ6rv2EvcQrUnKaa9ViCgHs8W5g4hNmE3FNdy4JC01zFIzJ40OPU0S4&_nc_ohc=smf2zCMj9wcQ7kNvwHUbVYA&_nc_gid=eVsHmBhWqfIS5sGzywYXpw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkgWSMxBtYdbwet7iLGmub_XziQyB7HGGCe-KFor0JuYQ&oe=69414A5B&_nc_sid=10d13b,CDN URL - expires after few hours/days,djscoota856,https://www.instagram.com/djscoota856/,Scoota,True,266,2025-12-09T03:25:00+00:00,2025-12-12T11:06:26.054320,False,single,"FRIDAY DECEMBER 12TH ‼️

SJ Hookah Lounge  x DJ Scoota presents 

SPEND IT ON A SAGITTARIUS 💰💸 ‼️

Sounds by @djscoota856 
 
BIRTHDAY SECTIONS AVAILABLE DM @SJHOOKAHLOUNGE

Doors open at 8:00pm

BYOB

Food available

 

Hookah (over 22+ flavors)

Free Parking

Great vibes

📍@sjhookahlounge 
1155  NJ-73 Mt. Laurel Twp, NJ 08054 POWERED BY SJ HOOKAH LOUNGE X DJ SCOOTA
DEC 12TH
8PM
SPENDIT
SAGITTARIUS
LADIES FREE UNTIL 10:30 PM
SOUNDS BY
W
COOTAW
FREE PARKING | FOOD AVAILABLE | BYOB | HOOKAH
BIRTHDAY SECTIONS UPON AVAILABILITY DM
@SJHOOKAHLOUNGE
1155 RT.73 MT LAUREL, NJ 08054
A
Hookah Lounge"
Happy Holiday Handmade Market,2025-12-13,,11:00,18:00,Grove St PATH Plaza,Jersey City,NJ,North,112 Newark Ave,Free to attend,"Happy Holiday Handmade Market with 150+ unique artisans + makers, Metro Photo Bus, CFBNJ on-site",,market,,,high,['caption'],,https://www.instagram.com/p/DR5AciiiVFN/,https://www.instagram.com/p/DR5AciiiVFN/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/584405750_18544464592018942_7232155991175216357_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHyxqMgGIe0ZFi9tc3vTgjWASW-ukoU0ky4oHw3CLFPW-sQQru-QBwKuPDolSC9xzEgl1E7davobo_W71oADnlM&_nc_ohc=tgZDs9uOqY8Q7kNvwG_-uJY&_nc_gid=xc5V6GYE1IXgSLCtZWTY7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkJsAU64eROcElIyP_A-d3Hg2FnFEiIFgztAW6SQdAOfw&oe=69414091&_nc_sid=10d13b,CDN URL - expires after few hours/days,hdsid_jc,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,141,2025-12-05T17:49:00+00:00,2025-12-12T11:06:27.429134,False,,"The Happy Holiday Handmade Market is almost here 🎁✨ and this year is our biggest yet! 

⭐ 150+ unique artisans + makers
📸 @metrophotobus popping up Dec 13, 20 & 21
🎁 FREE gift wrapping on The Ashford rooftop
🥞 Brunch + festive drinks on the Ashford rooftop 
🍀 NJ Lottery joining us Dec 20 & 21
❤️ CFBNJ on-site Dec 13 & 20
… and so much more holiday magic in store.

🗓️ December 13, 14, 20 & 21. 11am-6pm. 
📍 Grove St PATH Plaza (112Newark Ave) 
📍The Ashford Rooftop (145 Newark Ave) 

in Downtown Je HAPPY HISTORIC DOWNTOWN JERSEY CITY
HOLIDAY handmade market
Treat
yoursey
VENDOR LIST
OVER 100 UNIQUE ARTISTS,
HANDMADE GOODS, EATS, AND MORE"
Happy Holiday Handmade Market,2025-12-14,,11:00,18:00,Grove St PATH Plaza,Jersey City,NJ,North,112 Newark Ave,Free to attend,Happy Holiday Handmade Market with 150+ unique artisans + makers,,market,,,high,['caption'],,https://www.instagram.com/p/DR5AciiiVFN/,https://www.instagram.com/p/DR5AciiiVFN/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/584405750_18544464592018942_7232155991175216357_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHyxqMgGIe0ZFi9tc3vTgjWASW-ukoU0ky4oHw3CLFPW-sQQru-QBwKuPDolSC9xzEgl1E7davobo_W71oADnlM&_nc_ohc=tgZDs9uOqY8Q7kNvwG_-uJY&_nc_gid=xc5V6GYE1IXgSLCtZWTY7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkJsAU64eROcElIyP_A-d3Hg2FnFEiIFgztAW6SQdAOfw&oe=69414091&_nc_sid=10d13b,CDN URL - expires after few hours/days,hdsid_jc,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,141,2025-12-05T17:49:00+00:00,2025-12-12T11:06:27.429150,False,,"The Happy Holiday Handmade Market is almost here 🎁✨ and this year is our biggest yet! 

⭐ 150+ unique artisans + makers
📸 @metrophotobus popping up Dec 13, 20 & 21
🎁 FREE gift wrapping on The Ashford rooftop
🥞 Brunch + festive drinks on the Ashford rooftop 
🍀 NJ Lottery joining us Dec 20 & 21
❤️ CFBNJ on-site Dec 13 & 20
… and so much more holiday magic in store.

🗓️ December 13, 14, 20 & 21. 11am-6pm. 
📍 Grove St PATH Plaza (112Newark Ave) 
📍The Ashford Rooftop (145 Newark Ave) 

in Downtown Je HAPPY HISTORIC DOWNTOWN JERSEY CITY
HOLIDAY handmade market
Treat
yoursey
VENDOR LIST
OVER 100 UNIQUE ARTISTS,
HANDMADE GOODS, EATS, AND MORE"
Happy Holiday Handmade Market,2025-12-20,,11:00,18:00,Grove St PATH Plaza,Jersey City,NJ,North,112 Newark Ave,Free to attend,"Happy Holiday Handmade Market with 150+ unique artisans + makers, Metro Photo Bus, NJ Lottery, CFBNJ on-site",,market,,,high,['caption'],,https://www.instagram.com/p/DR5AciiiVFN/,https://www.instagram.com/p/DR5AciiiVFN/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/584405750_18544464592018942_7232155991175216357_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHyxqMgGIe0ZFi9tc3vTgjWASW-ukoU0ky4oHw3CLFPW-sQQru-QBwKuPDolSC9xzEgl1E7davobo_W71oADnlM&_nc_ohc=tgZDs9uOqY8Q7kNvwG_-uJY&_nc_gid=xc5V6GYE1IXgSLCtZWTY7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkJsAU64eROcElIyP_A-d3Hg2FnFEiIFgztAW6SQdAOfw&oe=69414091&_nc_sid=10d13b,CDN URL - expires after few hours/days,hdsid_jc,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,141,2025-12-05T17:49:00+00:00,2025-12-12T11:06:27.429157,False,,"The Happy Holiday Handmade Market is almost here 🎁✨ and this year is our biggest yet! 

⭐ 150+ unique artisans + makers
📸 @metrophotobus popping up Dec 13, 20 & 21
🎁 FREE gift wrapping on The Ashford rooftop
🥞 Brunch + festive drinks on the Ashford rooftop 
🍀 NJ Lottery joining us Dec 20 & 21
❤️ CFBNJ on-site Dec 13 & 20
… and so much more holiday magic in store.

🗓️ December 13, 14, 20 & 21. 11am-6pm. 
📍 Grove St PATH Plaza (112Newark Ave) 
📍The Ashford Rooftop (145 Newark Ave) 

in Downtown Je HAPPY HISTORIC DOWNTOWN JERSEY CITY
HOLIDAY handmade market
Treat
yoursey
VENDOR LIST
OVER 100 UNIQUE ARTISTS,
HANDMADE GOODS, EATS, AND MORE"
Happy Holiday Handmade Market,2025-12-21,,11:00,18:00,Grove St PATH Plaza,Jersey City,NJ,North,112 Newark Ave,Free to attend,"Happy Holiday Handmade Market with 150+ unique artisans + makers, Metro Photo Bus, NJ Lottery",,market,,,high,['caption'],,https://www.instagram.com/p/DR5AciiiVFN/,https://www.instagram.com/p/DR5AciiiVFN/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/584405750_18544464592018942_7232155991175216357_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHyxqMgGIe0ZFi9tc3vTgjWASW-ukoU0ky4oHw3CLFPW-sQQru-QBwKuPDolSC9xzEgl1E7davobo_W71oADnlM&_nc_ohc=tgZDs9uOqY8Q7kNvwG_-uJY&_nc_gid=xc5V6GYE1IXgSLCtZWTY7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkJsAU64eROcElIyP_A-d3Hg2FnFEiIFgztAW6SQdAOfw&oe=69414091&_nc_sid=10d13b,CDN URL - expires after few hours/days,hdsid_jc,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,141,2025-12-05T17:49:00+00:00,2025-12-12T11:06:27.429163,False,,"The Happy Holiday Handmade Market is almost here 🎁✨ and this year is our biggest yet! 

⭐ 150+ unique artisans + makers
📸 @metrophotobus popping up Dec 13, 20 & 21
🎁 FREE gift wrapping on The Ashford rooftop
🥞 Brunch + festive drinks on the Ashford rooftop 
🍀 NJ Lottery joining us Dec 20 & 21
❤️ CFBNJ on-site Dec 13 & 20
… and so much more holiday magic in store.

🗓️ December 13, 14, 20 & 21. 11am-6pm. 
📍 Grove St PATH Plaza (112Newark Ave) 
📍The Ashford Rooftop (145 Newark Ave) 

in Downtown Je HAPPY HISTORIC DOWNTOWN JERSEY CITY
HOLIDAY handmade market
Treat
yoursey
VENDOR LIST
OVER 100 UNIQUE ARTISTS,
HANDMADE GOODS, EATS, AND MORE"
Happy Holiday Handmade Market,2025-12-13,,11:00,18:00,The Ashford Rooftop,Jersey City,NJ,North,145 Newark Ave,Free to attend,"Happy Holiday Handmade Market with 150+ unique artisans + makers, FREE gift wrapping, Brunch + festive drinks",,market,,,high,['caption'],,https://www.instagram.com/p/DR5AciiiVFN/,https://www.instagram.com/p/DR5AciiiVFN/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/584405750_18544464592018942_7232155991175216357_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHyxqMgGIe0ZFi9tc3vTgjWASW-ukoU0ky4oHw3CLFPW-sQQru-QBwKuPDolSC9xzEgl1E7davobo_W71oADnlM&_nc_ohc=tgZDs9uOqY8Q7kNvwG_-uJY&_nc_gid=xc5V6GYE1IXgSLCtZWTY7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkJsAU64eROcElIyP_A-d3Hg2FnFEiIFgztAW6SQdAOfw&oe=69414091&_nc_sid=10d13b,CDN URL - expires after few hours/days,hdsid_jc,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,141,2025-12-05T17:49:00+00:00,2025-12-12T11:06:27.429168,False,,"The Happy Holiday Handmade Market is almost here 🎁✨ and this year is our biggest yet! 

⭐ 150+ unique artisans + makers
📸 @metrophotobus popping up Dec 13, 20 & 21
🎁 FREE gift wrapping on The Ashford rooftop
🥞 Brunch + festive drinks on the Ashford rooftop 
🍀 NJ Lottery joining us Dec 20 & 21
❤️ CFBNJ on-site Dec 13 & 20
… and so much more holiday magic in store.

🗓️ December 13, 14, 20 & 21. 11am-6pm. 
📍 Grove St PATH Plaza (112Newark Ave) 
📍The Ashford Rooftop (145 Newark Ave) 

in Downtown Je HAPPY HISTORIC DOWNTOWN JERSEY CITY
HOLIDAY handmade market
Treat
yoursey
VENDOR LIST
OVER 100 UNIQUE ARTISTS,
HANDMADE GOODS, EATS, AND MORE"
Happy Holiday Handmade Market,2025-12-14,,11:00,18:00,The Ashford Rooftop,Jersey City,NJ,North,145 Newark Ave,Free to attend,"Happy Holiday Handmade Market with 150+ unique artisans + makers, Brunch + festive drinks",,market,,,high,['caption'],,https://www.instagram.com/p/DR5AciiiVFN/,https://www.instagram.com/p/DR5AciiiVFN/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/584405750_18544464592018942_7232155991175216357_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHyxqMgGIe0ZFi9tc3vTgjWASW-ukoU0ky4oHw3CLFPW-sQQru-QBwKuPDolSC9xzEgl1E7davobo_W71oADnlM&_nc_ohc=tgZDs9uOqY8Q7kNvwG_-uJY&_nc_gid=xc5V6GYE1IXgSLCtZWTY7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkJsAU64eROcElIyP_A-d3Hg2FnFEiIFgztAW6SQdAOfw&oe=69414091&_nc_sid=10d13b,CDN URL - expires after few hours/days,hdsid_jc,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,141,2025-12-05T17:49:00+00:00,2025-12-12T11:06:27.429174,False,,"The Happy Holiday Handmade Market is almost here 🎁✨ and this year is our biggest yet! 

⭐ 150+ unique artisans + makers
📸 @metrophotobus popping up Dec 13, 20 & 21
🎁 FREE gift wrapping on The Ashford rooftop
🥞 Brunch + festive drinks on the Ashford rooftop 
🍀 NJ Lottery joining us Dec 20 & 21
❤️ CFBNJ on-site Dec 13 & 20
… and so much more holiday magic in store.

🗓️ December 13, 14, 20 & 21. 11am-6pm. 
📍 Grove St PATH Plaza (112Newark Ave) 
📍The Ashford Rooftop (145 Newark Ave) 

in Downtown Je HAPPY HISTORIC DOWNTOWN JERSEY CITY
HOLIDAY handmade market
Treat
yoursey
VENDOR LIST
OVER 100 UNIQUE ARTISTS,
HANDMADE GOODS, EATS, AND MORE"
Happy Holiday Handmade Market,2025-12-20,,11:00,18:00,The Ashford Rooftop,Jersey City,NJ,North,145 Newark Ave,Free to attend,"Happy Holiday Handmade Market with 150+ unique artisans + makers, FREE gift wrapping, Brunch + festive drinks",,market,,,high,['caption'],,https://www.instagram.com/p/DR5AciiiVFN/,https://www.instagram.com/p/DR5AciiiVFN/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/584405750_18544464592018942_7232155991175216357_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHyxqMgGIe0ZFi9tc3vTgjWASW-ukoU0ky4oHw3CLFPW-sQQru-QBwKuPDolSC9xzEgl1E7davobo_W71oADnlM&_nc_ohc=tgZDs9uOqY8Q7kNvwG_-uJY&_nc_gid=xc5V6GYE1IXgSLCtZWTY7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkJsAU64eROcElIyP_A-d3Hg2FnFEiIFgztAW6SQdAOfw&oe=69414091&_nc_sid=10d13b,CDN URL - expires after few hours/days,hdsid_jc,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,141,2025-12-05T17:49:00+00:00,2025-12-12T11:06:27.429179,False,,"The Happy Holiday Handmade Market is almost here 🎁✨ and this year is our biggest yet! 

⭐ 150+ unique artisans + makers
📸 @metrophotobus popping up Dec 13, 20 & 21
🎁 FREE gift wrapping on The Ashford rooftop
🥞 Brunch + festive drinks on the Ashford rooftop 
🍀 NJ Lottery joining us Dec 20 & 21
❤️ CFBNJ on-site Dec 13 & 20
… and so much more holiday magic in store.

🗓️ December 13, 14, 20 & 21. 11am-6pm. 
📍 Grove St PATH Plaza (112Newark Ave) 
📍The Ashford Rooftop (145 Newark Ave) 

in Downtown Je HAPPY HISTORIC DOWNTOWN JERSEY CITY
HOLIDAY handmade market
Treat
yoursey
VENDOR LIST
OVER 100 UNIQUE ARTISTS,
HANDMADE GOODS, EATS, AND MORE"
Happy Holiday Handmade Market,2025-12-21,,11:00,18:00,The Ashford Rooftop,Jersey City,NJ,North,145 Newark Ave,Free to attend,"Happy Holiday Handmade Market with 150+ unique artisans + makers, FREE gift wrapping, Brunch + festive drinks",,market,,,high,['caption'],,https://www.instagram.com/p/DR5AciiiVFN/,https://www.instagram.com/p/DR5AciiiVFN/,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/584405750_18544464592018942_7232155991175216357_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHyxqMgGIe0ZFi9tc3vTgjWASW-ukoU0ky4oHw3CLFPW-sQQru-QBwKuPDolSC9xzEgl1E7davobo_W71oADnlM&_nc_ohc=tgZDs9uOqY8Q7kNvwG_-uJY&_nc_gid=xc5V6GYE1IXgSLCtZWTY7g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkJsAU64eROcElIyP_A-d3Hg2FnFEiIFgztAW6SQdAOfw&oe=69414091&_nc_sid=10d13b,CDN URL - expires after few hours/days,hdsid_jc,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,141,2025-12-05T17:49:00+00:00,2025-12-12T11:06:27.429184,False,,"The Happy Holiday Handmade Market is almost here 🎁✨ and this year is our biggest yet! 

⭐ 150+ unique artisans + makers
📸 @metrophotobus popping up Dec 13, 20 & 21
🎁 FREE gift wrapping on The Ashford rooftop
🥞 Brunch + festive drinks on the Ashford rooftop 
🍀 NJ Lottery joining us Dec 20 & 21
❤️ CFBNJ on-site Dec 13 & 20
… and so much more holiday magic in store.

🗓️ December 13, 14, 20 & 21. 11am-6pm. 
📍 Grove St PATH Plaza (112Newark Ave) 
📍The Ashford Rooftop (145 Newark Ave) 

in Downtown Je HAPPY HISTORIC DOWNTOWN JERSEY CITY
HOLIDAY handmade market
Treat
yoursey
VENDOR LIST
OVER 100 UNIQUE ARTISTS,
HANDMADE GOODS, EATS, AND MORE"
Tree Lighting,2025-12-10,,,,"Downtown Montclair, Nj",Montclair,NJ,North,,,Tree lighting event hosted at The MC Hotel.,,festival,,,high,"['caption', 'alt_text', 'hashtags']",,https://www.instagram.com/p/DSFwSf9jidA/,https://www.instagram.com/p/DSFwSf9jidA/,https://scontent-ord5-3.cdninstagram.com/v/t51.2885-15/591813958_17903610510322735_5141208690344828994_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHUWBa0IURh-_IZifg_rNkTSy45p09iP12Uc269iEvp-CDxotqa4Ijpsfs1wNOV8vA&_nc_ohc=3ibos9G2CkEQ7kNvwGmaGIg&_nc_gid=Xws8AriRHr9NDVYAmSXm9Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afl5c_akyDivMxu4I7_c7TsvcDm30H8kHgZ1l-1b1dGR6w&oe=69415E6D&_nc_sid=10d13b,CDN URL - expires after few hours/days,dwntwnmontclair,https://www.instagram.com/dwntwnmontclair/,Downtown Montclair,True,2,2025-12-10T16:37:57+00:00,2025-12-12T11:06:29.865767,False,single,"Such a beautiful and festive evening at the @themchotel Tree Lighting! 🎄✨ Thank you to our amazing community for coming out and making the night so special. The holiday spirit was truly alive. ❤️💚 Swipe ➡️ for 📸 

A warm thank you to Santa and Mrs. Claus portrayed by our Mayor! @drrenee4mayor for bringing cheer to the celebration. 🎅🤶✨

We’re grateful to the Montclair Fire Department, Montclair Police Department, and everyone who helped keep the evening joyful and safe. 🙌

Shoutout and a special  (0"
Women’s Luncheon 2026,2026-03-20,Friday,12:00,14:00,Porta,Jersey City,NJ,North,135 Newark Ave,free for current female storefront business owners within the district boundaries,"Annual Women’s Luncheon honoring woman-owned businesses located within the HDSID corridor. Expect meaningful conversations, gift bags, photo moments, and time to connect with the community that lifts each other up.",,luncheon,,LINK IN BIO TO RSVP + SPONSOR,high,"['caption', 'ocr', 'alt_text']",,https://www.instagram.com/p/DSF2aTLia2q/,https://www.instagram.com/p/DSF2aTLia2q/,https://scontent-det1-1.cdninstagram.com/v/t51.2885-15/587284410_18545384989018942_5232528376048351035_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QExtHLZuxbKyrb_KGNypQLyGBsiOJjfXEXEg390_ppfGiayW2ANdDYvRMLgMS25W-E&_nc_ohc=fSxiE4XhLpAQ7kNvwHpaXKn&_nc_gid=EBJEw1TXW0zx66qmASUhew&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfmSlFwBesnlsIEAzcEotURF0rH0lLBp2QsVwqTR1f2I8A&oe=69414513&_nc_sid=10d13b,CDN URL - expires after few hours/days,hdsid_jc,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,True,243,2025-12-10T17:31:26+00:00,2025-12-12T11:06:34.711681,False,single,"Celebrating the women who make Downtown Jersey City shine ✨💛 Our Annual Women’s Luncheon returns March 20th — a special afternoon created just for the incredible women who own and operate businesses in the HDSID.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Expect meaningful conversations, gift bags, photo moments, and time to connect with the community that lifts each other up.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
📅 March 20th | 12–2 PM
📍 Porta, 135 Newark Ave
✨ RSVP Required. Free for current female storefront business owners within the district boundari THE HISTORIC DOWNTOWN SPECIAL IMPROVEMENT DISTRICT PRESENTS
WOMEN'S LUNCHEON 2026
HONORING WOMAN-OWNED BUSINESSES LOCATED WITHIN THE HDSID CORRIDOR
SAVE
THE DATE
FRIDAY
MARCH 20TH
12PM-2PM
PORTA JERSEY CITY
135 NEWARK AVE
JERSEY CITY
@HDSID_JC"
Happy Hour,2025-12-11,Thursday,16:00,20:00,Dolce Restaurant & Lounge,Elizabeth,NJ,Central,17 Broad st,$6,"$6 Margarita, $6 Sangria, $6 Mojito, $6 Appetizer bites",,happy hour,,,high,['caption'],,https://www.instagram.com/p/DSIj3EWEfiz/,https://www.instagram.com/p/DSIj3EWEfiz/,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/590413212_18542535754062891_2225731369710771183_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHjYDmrnqs5ZItICC_J1UX2tSMT0PL1pHmf6KcoEVJ95ohlqWZCsFus0lH_BGsD6Kc&_nc_ohc=hsuU0HoQsQoQ7kNvwGioCxd&_nc_gid=iGzll_1e21oXDXZEV4TKGA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfmeRhnBoUX73aMz2sbf0c921W4ISWLa2SxOA9B8h7GSvw&oe=69414723&_nc_sid=10d13b,CDN URL - expires after few hours/days,dolcelounge,https://www.instagram.com/dolcelounge/,Dolce Lounge & Restaurant,False,0,2025-12-11T18:47:04+00:00,2025-12-12T11:06:35.016772,False,,"❄️ Happy hour 🍻 Best hour of the day! 
4pm-8pm 🥂 ❄️ 

$6 Margarita
$6 Sangria 
$6 Mojito 
$6 Appetizer bites

📍Dolce Restaurant & Lounge
17 Broad st | Elizabeth Nj "
Christmas Party,2025-12-19,Friday,21:00,02:00,,Newark,NJ,North,,,"Christmas party with music by NJS Top DJs, hosted by NJ Top Promoters. Best Christmas outfit wins a special prize. Ladies Free first 30 mins with an RSVP. Guys discounted also with an RSVP! Address will be sent to ticket holders!",NJS Top DJs,party,18+,link in bio,high,"['caption', 'ocr']",,https://www.instagram.com/p/DSEAZ6ZDH_y/,https://www.instagram.com/p/DSEAZ6ZDH_y/,https://instagram.fmem1-2.fna.fbcdn.net/v/t51.2885-15/598251826_18297829642286698_5260843146613267854_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fmem1-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QHJuNTdg9RulEH6a208KtG1SBy_UnNfWr0FghYERwNvBo9r4yljAx4a7B6PKWmjy4f1Od7iFLEfayWOFUbXaf0D&_nc_ohc=Y9j8giqHz60Q7kNvwHDleJy&_nc_gid=Lq_tSH-_ELTtW0HcvA_yIg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfmcKxQiDf2q2ucPevbQGyp2QdnCNQ3_9TFBZfJmG8cUsg&oe=69415960&_nc_sid=10d13b,CDN URL - expires after few hours/days,ybn.jeff,https://www.instagram.com/ybn.jeff/,J Brazy⭐️,True,133,2025-12-10T00:20:17+00:00,2025-12-12T11:06:42.723232,False,single,"It’s CHRISTMAS TIME!🎄| Ladies Free first 30 mins with an RSVP | Guys discounted also with an RSVP! 

18+ to party 21+ to BYOB • Dec 19th Doors open at 9PM⏰

RSVP link in bio, Address will be sent to ticket holders! 

Best Christmas outfit wins a SPECIAL PRIZE! WHIT
CHRISTMAS
FRIDAY
DEC
19TH
9PM
2AM
MUSIC BY
NJS TOP DJS
HOSTED BY
NJ TOP PROMOTERS
18+ TO PARTY 21+ TO BYOB
LOCATION IN NEWARK NJ"
