INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,PROCESSED TIMESTAMP
NOTAAGENCY,CARNAVAL DO BRASIL NO IRONBOUND,2026-03-07,9:00 PM,LITTLE TIJUANA,NEWARK,NORTH,EXPERIENCE THE ULTIMATE BRAZILIAN CARNAVAL PARTY IN IRONBOUND!,https://www.instagram.com/p/DVCQRmHEXpp/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/639845454_17953694594987330_8645596653330321200_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEvfNJuse3j2LSE2RcKMwX145NCzeziVfWTrln6t0y9ZO8WWbfOn9W4rgWNETuTyAU&_nc_ohc=FOx7TBJzoAAQ7kNvwEnPWbz&_nc_gid=7W0jEyVWdFEWboh5Sx1iTw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsQ2UU98LfZHpTAJu8afy3LfAGx9y9QC84BS5rQSIhvMw&oe=69A57890&_nc_sid=10d13b,https://www.instagram.com/p/DVCQRmHEXpp/,https://www.instagram.com/notaagency/,CARNAVAL PARTY,THIS IS NOT A AGENCY 🌎,"A BRAZILIAN CARNAVAL PARTY TO BRING THE SPIRIT OF BRAZIL TO IRONBOUND, NEWARK. FEATURING MUSIC BY LÉO ARAÚJO, DJ JOÃO LOPES, AND DJ LS DO IB, WITH SPECIAL PERFORMANCES BY TWO SAMBA DANCERS.","LÉO ARAÚJO, DJ JOÃO LOPES, DJ LS DO IB, PASSISTAS (2)",TICKET PURCHASE REQUIRED (LINK IN BIO/STORIES),HIGH,3837701410369141353,True,False,2026-02-26 02:59:29
470MUSICGROUP,RNB EXPERIENCE,2026-03-20,,LITTLE TIJUANA,NEWARK,NORTH,GET READY FOR THE RNB EXPERIENCE ON MARCH 20TH!,https://www.instagram.com/p/DU8ZXvmkdXH/,https://scontent-lga3-2.cdninstagram.com/v/t51.71878-15/639477761_1521636682234209_648281775679727304_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG6L0AAPDUjGExI34YwStbH5HUfub2Wx-CsayLC_ZGJ1rDwLsvo7_Rph6pGK5BLGTZ_Gg1Mfq2pog_Mqy6D0LqK&_nc_ohc=QX0kIp8sy7IQ7kNvwGWn4Xx&_nc_gid=0k3sb42YrlQue7MbFYCaPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuGPO70SrrOoZg_79RghWBGeoV8xQvMjbbe7j2SlhjpAw&oe=69A5797E&_nc_sid=10d13b,https://www.instagram.com/p/DU8ZXvmkdXH/,https://www.instagram.com/470musicgroup/,MUSIC,DOUGLAS EUGENE,RNB EXPERIENCE AT LITTLE TIJUANA.,,,0.9,3836052565436519879,True,False,2026-02-26 02:59:29
ROYALCAKESCAFE,GALENTINES CAKE DECORATING CLASS,2026-02-14,,ROYAL CAKES & CAFÉ,TRENTON,CENTRAL,GET READY TO DECORATE SOME DELICIOUS CAKES FOR GALENTINE'S DAY!,https://www.instagram.com/p/DVG_jmpkUYJ/,https://scontent-hou1-1.cdninstagram.com/v/t51.71878-15/640707039_903226939351784_3394044771076625530_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFve5pDsueuSxU444cNN5D8mIeiHxoFIeujex9L8wnJYIS_pzvTucg-qnj4qtUI1ng&_nc_ohc=P46Uwt8I4zcQ7kNvwEIHn6Y&_nc_gid=Uw6FZWaOiupiupcbL2Bmvg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aft96FZ9DyotA0TYFrW2nndg7NvtR5DtI48yAcI9jH8MQA&oe=69A587CA&_nc_sid=10d13b,https://www.instagram.com/p/DVG_jmpkUYJ/,https://www.instagram.com/royalcakescafe/,CLASS,ROYAL CAKES & CAFÉ,GALENTINES CAKE DECORATING CLASS. FOR BOOKINGS EMAIL ME TODAY. ROYALCAKESTRENTON@GMAIL.COM,,,0.9,3839035255991387657,True,False,2026-02-26 02:59:29
NEWARKSCENE88,"NEW JERSEY COUPLE ARRESTED FOR FRAUD, DRUGS, AND MONEY LAUNDERING",2026-02-25,,,NEW JERSEY,CENTRAL,"NEW JERSEY COUPLE BUSTED IN MASSIVE FRAUD, DRUG, AND MONEY LAUNDERING BUST!",https://www.instagram.com/p/DVMDFXtkUkv/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/641217319_18068687642558978_1846735377348853970_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGxiIufYtubrBLYUnunzs2rnrS9Ni61jH4YJA17u4Tv79bHvy9NkuYKBF1UfQB-wyI&_nc_ohc=ThG5Qbw-MfMQ7kNvwFvuniX&_nc_gid=-rM7kcjjdJ9wg0fbCfUMTg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvT0flr1kxFXstoawbjk119ww0u-HOt38o3sLOO9JG7ww&oe=69A5987D&_nc_sid=10d13b,https://www.instagram.com/p/DVMDFXtkUkv/,https://www.instagram.com/newarkscene88/,ARREST,JAMES ST PATRICK 🧱🏙,"A NEW JERSEY COUPLE WAS ARRESTED ON FRAUD, DRUG, AND MONEY LAUNDERING CHARGES INVOLVING OVER $667,000, CREDIT AND DEBIT CARDS BELONGING TO OTHERS, AND A FAKE DRIVER’S LICENSE.",,,1.0,3840458145437665583,True,False,2026-02-26 02:59:29
SWEETTSSOUTHERNEATERY,BRUNCH PARTY,2026-02-28,1:00 PM,SWEET T'S SOUTHERN EATERY,TEANECK,NORTH,"GET READY FOR A SATURDAY BRUNCH PARTY AT SWEET T'S WITH GOOD FOOD, DJS, AND GREAT VIBES!",https://www.instagram.com/p/DVL_hn9jnbb/,https://instagram.fmli1-1.fna.fbcdn.net/v/t51.82787-15/639619140_18093206048511148_1978414540824943055_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fmli1-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QG6TIRZjhBSp7QmQHCfUtpBl3gXlk7vfRsXU3IH0MfUMaA5BGnTN3EUMUWzbcHZOCM&_nc_ohc=1r9HyDu5v_MQ7kNvwFGpPR6&_nc_gid=Oj8bGvbqzhUfodi-ynhV9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afv1JD-NwA5CuB3rNUTWpq_dJTRlJWfOUzCJFjQPYdlWsw&oe=69A595AB&_nc_sid=10d13b,https://www.instagram.com/p/DVL_hn9jnbb/,https://www.instagram.com/sweettssoutherneatery/,BRUNCH,SWEET T'S SOUTHERN EATERY,"BRUNCH PARTY WITH GOOD FOOD, DJS, AND VIBES. HOSTED BY BROOKLYN'S OWN GAVIN & HARLEM'S OWN VADO. DJ DIRTY BOB AND DJ SMOOVE SKI WILL BE PERFORMING. HAPPY HOUR FROM 4-7 PM.","DJ DIRTY BOB, DJ SMOOVE SKI, GAVIN, VADO",,0.9,3840442494845089499,True,False,2026-02-26 02:59:29
PARKERHOUSENJ,OPENING DAY,2026-05-08,,THE PARKER HOUSE,SPRING LAKE,CENTRAL,GET READY FOR OPENING DAY AT THE PARKER HOUSE ON MAY 8TH!,https://www.instagram.com/p/DVMOHiKESge/,https://instagram.fmqy1-1.fna.fbcdn.net/v/t51.82787-15/640434848_18556156339065515_302667668395536634_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fmqy1-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QE_glBhSkU35XnFZaTtxSCIODreKRQ425a_h6mHLJBb9jwv7RylPtQJmf-_o3BSFP4&_nc_ohc=o5Fd6MfD6D4Q7kNvwHuM_Wm&_nc_gid=QdDDaLRAvaR76baccon01Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsfVVRz3nFyiiwv-3Orw70zxf-y3msn5Vcq3yBO9c7hwA&oe=69A5932C&_nc_sid=10d13b,https://www.instagram.com/p/DVMOHiKESge/,https://www.instagram.com/parkerhousenj/,OPENING DAY,THE PARKER HOUSE,OPENING DAY FOR THE UPCOMING SEASON.,,,1,3840506672603801630,True,True,2026-02-26 02:59:29
PARKERHOUSENJ,VIP CARDHOLDER RENEWAL DEADLINE,2026-05-01,,THE PARKER HOUSE,SPRING LAKE,CENTRAL,"VIPS, RENEW YOUR CARDS BY MAY 1ST FOR THE UPCOMING SEASON!",https://www.instagram.com/p/DVMOHiKESge/,https://instagram.fmqy1-1.fna.fbcdn.net/v/t51.82787-15/640434848_18556156339065515_302667668395536634_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fmqy1-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QE_glBhSkU35XnFZaTtxSCIODreKRQ425a_h6mHLJBb9jwv7RylPtQJmf-_o3BSFP4&_nc_ohc=o5Fd6MfD6D4Q7kNvwHuM_Wm&_nc_gid=QdDDaLRAvaR76baccon01Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsfVVRz3nFyiiwv-3Orw70zxf-y3msn5Vcq3yBO9c7hwA&oe=69A5932C&_nc_sid=10d13b,https://www.instagram.com/p/DVMOHiKESge/,https://www.instagram.com/parkerhousenj/,RENEWAL DEADLINE,THE PARKER HOUSE,DEADLINE FOR CURRENT VIP CARDHOLDERS TO RENEW FOR THE UPCOMING SEASON.,,,1,3840506672603801630,True,True,2026-02-26 02:59:29
PARKERHOUSENJ,LIVE ENTERTAINMENT,,,THE PARKER HOUSE,SPRING LAKE,CENTRAL,ENJOY LIVE ENTERTAINMENT AT THE PARKER HOUSE THIS WEEKEND!,https://www.instagram.com/p/DVMOHiKESge/,https://instagram.fmqy1-1.fna.fbcdn.net/v/t51.82787-15/640434848_18556156339065515_302667668395536634_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fmqy1-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QE_glBhSkU35XnFZaTtxSCIODreKRQ425a_h6mHLJBb9jwv7RylPtQJmf-_o3BSFP4&_nc_ohc=o5Fd6MfD6D4Q7kNvwHuM_Wm&_nc_gid=QdDDaLRAvaR76baccon01Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsfVVRz3nFyiiwv-3Orw70zxf-y3msn5Vcq3yBO9c7hwA&oe=69A5932C&_nc_sid=10d13b,https://www.instagram.com/p/DVMOHiKESge/,https://www.instagram.com/parkerhousenj/,ENTERTAINMENT,THE PARKER HOUSE,"LIVE ENTERTAINMENT ON FRIDAYS, SATURDAYS, AND SUNDAYS, AS WELL AS HOLIDAYS.",,,0.7,3840506672603801630,True,True,2026-02-26 02:59:29
OMEGAS_MERCHANTVILLE,"KARAOKE, POETRY, AND SPOKEN WORD NIGHT",2026-03-12,6:00 PM,OMEGA'S RESTAURANT,MERCHANTVILLE,SOUTH,"GET READY FOR A NIGHT OF TALENT WITH KARAOKE, POETRY, AND SPOKEN WORD AT OMEGA'S!",https://www.instagram.com/p/DU9i2bEDJVY/,https://scontent-mia5-2.cdninstagram.com/v/t51.71878-15/637182419_2063702891030448_7235617489821614200_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEb8-MEnLemB12P-8LYDbYTxSHgIVI_Aqxd-QeTLAjKVXNBUXVz_yeG87PauYqE2fo&_nc_ohc=DnWmoxqjk5YQ7kNvwHG4E3B&_nc_gid=ws8PdLRARoyoWVuiAF16Ug&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu-6-8YvZuTChr-WF4A0KyKVZAFhJlH0VOsO1WNTmPQIA&oe=69A57401&_nc_sid=10d13b,https://www.instagram.com/p/DU9i2bEDJVY/,https://www.instagram.com/omegas_merchantville/,KARAOKE,OMEGA'S RESTAURANT,"COME JOIN US FOR OUR FIRST KARAOKE NIGHT HERE AT OMEGA'S RESTAURANT! FEATURING KARAOKE, POETRY, AND SPOKEN WORD. FREE GIVEAWAYS TO THE BEST PERFORMANCE!",,$30 (FOR 2),0.9,3836375731081614680,True,True,2026-02-26 02:59:29
NEWJERSEYWINE,GARDEN STATE WINE GROWERS ASSOCIATION DIGITAL PASSPORT PROGRAM LAUNCH,2026-02-25,,,,,EXPLORE OVER 60 WINERIES ACROSS NEW JERSEY WITH THE NEW DIGITAL PASSPORT!,https://www.instagram.com/p/DVMaslQlPtU/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/641769555_18572216509043450_4906359685348664117_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFXP0s9umekkJ-yG9koBLEUxgldBfTqpRo7kGAJEnMjPVVn7Si17PMZrFWq-WECywA&_nc_ohc=rWP_SW8kTYcQ7kNvwHlFbJ3&_nc_gid=xm5gbVS-QYs3sVrrkMFyTw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afta0wTmNfB7FhUQHRp8sz-eAk6Vy1pt-SmUYu4GiWbmSA&oe=69A56495&_nc_sid=10d13b,https://www.instagram.com/p/DVMaslQlPtU/,https://www.instagram.com/newjerseywine/,PROGRAM LAUNCH,GARDEN STATE WINE GROWERS,"THE GARDEN STATE WINE GROWERS ASSOCIATION IS PROUD TO INTRODUCE THEIR NEW DIGITAL PASSPORT PROGRAM, MAKING IT EASIER THAN EVER TO DISCOVER WINERIES ACROSS NEW JERSEY. TRACK VISITS, EXPLORE 60+ WINERIES, AND ENJOY RIGHT FROM YOUR PHONE. START YOUR JOURNEY THROUGH NEW JERSEY WINE COUNTRY TODAY.",,,1.0,3840561995113102164,True,False,2026-02-26 02:59:29
TRENTONTALKS,ALLEN UNIVERSITY MEN'S BASKETBALL VS. SPRING HILL,2026-02-24,,ALLEN UNIVERSITY,,CENTRAL,WITNESS THE ALLEN UNIVERSITY YELLOW JACKETS SECURE A DECISIVE ROAD WIN IN MEN'S BASKETBALL!,https://www.instagram.com/p/DVJxKsekXrq/,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/642141509_18256462819295253_4542962269515572590_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE-2ch84UXVIE0TvINXTQJY-bRFcqjXyHXnbupQrUObLzCYUAmUwbZT0_KYK8qJ-qY&_nc_ohc=o1as5IZRSYgQ7kNvwGz6gpd&_nc_gid=WsR_IsD01Tl6Dc5iqtarXg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftE02jc8oUTjw2Q1BsrXlKuo5cuj_7y-P80RrHAXv7C3w&oe=69A5969E&_nc_sid=10d13b,https://www.instagram.com/p/DVJxKsekXrq/,https://www.instagram.com/trentontalks/,BASKETBALL GAME,TALKS,"ALLEN UNIVERSITY YELLOW JACKETS MEN'S BASKETBALL TEAM SECURED A ROAD WIN AGAINST SPRING HILL WITH A FINAL SCORE OF 82-74. JULIAN MCGOWAN SCORED 22 POINTS, 7 REBOUNDS, AND 3 BLOCKS.",,,0.8,3839816396541360874,True,False,2026-02-26 02:59:29
TRENTONTALKS,HBCU ALL-STAR GAME,,,,,CENTRAL,DON'T MISS THE THRILLING HBCU ALL-STAR GAME FEATURING TOP TALENT!,https://www.instagram.com/p/DVJxKsekXrq/,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/642141509_18256462819295253_4542962269515572590_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE-2ch84UXVIE0TvINXTQJY-bRFcqjXyHXnbupQrUObLzCYUAmUwbZT0_KYK8qJ-qY&_nc_ohc=o1as5IZRSYgQ7kNvwGz6gpd&_nc_gid=WsR_IsD01Tl6Dc5iqtarXg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftE02jc8oUTjw2Q1BsrXlKuo5cuj_7y-P80RrHAXv7C3w&oe=69A5969E&_nc_sid=10d13b,https://www.instagram.com/p/DVJxKsekXrq/,https://www.instagram.com/trentontalks/,BASKETBALL GAME,TALKS,THE POST MENTIONS THE HBCU ALL-STAR GAME IN THE CONTEXT OF JULIAN MCGOWAN'S ACHIEVEMENTS.,,,0.6,3839816396541360874,True,False,2026-02-26 02:59:29
TRENTONTALKS,NCAA DIVISION II SIAC TEAM OF THE WEEK,,,,,CENTRAL,CELEBRATE THE SIAC TEAM OF THE WEEK AND THEIR OUTSTANDING PERFORMANCE!,https://www.instagram.com/p/DVJxKsekXrq/,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/642141509_18256462819295253_4542962269515572590_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE-2ch84UXVIE0TvINXTQJY-bRFcqjXyHXnbupQrUObLzCYUAmUwbZT0_KYK8qJ-qY&_nc_ohc=o1as5IZRSYgQ7kNvwGz6gpd&_nc_gid=WsR_IsD01Tl6Dc5iqtarXg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftE02jc8oUTjw2Q1BsrXlKuo5cuj_7y-P80RrHAXv7C3w&oe=69A5969E&_nc_sid=10d13b,https://www.instagram.com/p/DVJxKsekXrq/,https://www.instagram.com/trentontalks/,AWARD/RECOGNITION,TALKS,JULIAN MCGOWAN WAS RECOGNIZED AS PART OF THE NCAA DIVISION II SIAC TEAM OF THE WEEK.,,,0.7,3839816396541360874,True,False,2026-02-26 02:59:29
MISSEXCELGRACE,THE WELLNESS TAKEOVER NYFW WELLNESS DINNER,2026-02-22,,,NEW YORK,,EXPERIENCE AN EXCLUSIVE WELLNESS DINNER CELEBRATING EXCELLENCE AND COMMUNITY!,https://www.instagram.com/p/DVEzwynj9KS/,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/641355250_787666903802341_1657796319005178982_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHiy3qwHJ_XbTfmHwNDsSLH1-Yx68IpPWdQh0YJo6EFo5syqGgzyAyPgtE6cWpzLew&_nc_ohc=QA95aRoPOJQQ7kNvwHzsEQN&_nc_gid=iyPrSU7cGLQt8yWlbsNIFQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvGqOtS-Ox4NE89urqqU12ihJDK-QZ3Ca4WxPBjfO9cPQ&oe=69A576AA&_nc_sid=10d13b,https://www.instagram.com/p/DVEzwynj9KS/,https://www.instagram.com/missexcelgrace/,DINNER,EXCEL GRACE,"A PRIVATE DINNER HOSTED BY @MISSEXCELGRACE FOR @WELLNESSTAKEOVER, FEATURING A VEGAN MEAL BY @AUNTSETUNCLES, MOCKTAILS BY @THREESPIRITDRINKS, A SOUND BOWL HEALING SESSION BY @HEYHIGHESTSELF, AND VEGAN DONUTS FROM @CLOUDYDONUTS. CELEBRATED BLACK-OWNED BUSINESSES AND BLACK HISTORY MONTH, ENHANCING THE WELLNESS EXPERIENCE WITH @PROMINENT_JA.",,,0.8,3838420435684283026,True,False,2026-02-26 02:59:29
NEEDLEANDTHREADFEST,A SPEAKEASY EXPERIENCE,2026-02-28,4:00 PM,THE MERCER,NEWARK,NORTH,DIVE INTO A SPEAKEASY EXPERIENCE WITH LIVE VINYL DJ SETS AND GOOD VIBES!,https://www.instagram.com/p/DVE1B0AiQMR/,https://scontent-hou1-1.cdninstagram.com/v/t51.71878-15/641270211_1699593408082196_7721243938684119289_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFRSjZIZ4HMMhMlfEKvG_YE-IVTmm1g-x3J8ktu6PWGBZxjan5DZEh5dqJiUj2S1yDRrkgwTFwQwca1h-BJxYDA&_nc_ohc=qWO4JcYHsOwQ7kNvwEMqa53&_nc_gid=MkpWv7uX_q5ueGb-ALBdRw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afs5lBWh4hTuQR6FL5RJC414jbQvx66WKtQO7Jjso-Vd4w&oe=69A565F0&_nc_sid=10d13b,https://www.instagram.com/p/DVE1B0AiQMR/,https://www.instagram.com/needleandthreadfest/,MUSIC EVENT,NEEDLE AND THREAD FEST,"AN EXPERIENCE FOR MUSIC LOVERS, FOCUSING ON THE WARMTH OF VINYL AND COMMUNITY GATHERINGS WITH LIVE VINYL DJ SETS, LIGHT BITES, AND INTENTIONAL SOUND.","DJ KAYDONNA, DJ PRIORITY, DJ JONNY BUTLER, DJ DAVALZ, DJ TEE MALLORY (SPECIAL GUEST)",$20,0.9,3838426003454624529,True,False,2026-02-26 02:59:29
THERINKSKATING,SKATE WITH MOANA AND MAUI,2026-02-25,6:30 PM,THE RINK,EDGEWATER PARK,SOUTH,JOIN MOANA AND MAUI FOR A MAGICAL SKATE ADVENTURE AFTER LESSONS!,https://www.instagram.com/p/DVKK9G-kU6p/,https://scontent-hou1-1.cdninstagram.com/v/t39.30808-6/636891089_1552028323593599_936680002482441143_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHbgb9BVBNSNGHaBNMDFD8pGFdtxotdPHl70MWIUrVhoUkIM1jiMU3jlmOHXXGJ3nE&_nc_ohc=8R1vsyNvp1YQ7kNvwF0P-5K&_nc_gid=cHAvXth8UzWZ1I5Zvl87dA&edm=APs17CUAAAAA&ccb=7-5&oh=00_Afvmn94-YKiBcYk4IFCy4EUOhY-0ErrQX_HhqKqEMbnIgg&oe=69A590CC&_nc_sid=10d13b,https://www.instagram.com/p/DVKK9G-kU6p/,https://www.instagram.com/therinkskating/,CHARACTER SKATE,THE RINK SKATE,SKATE WITH MOANA AND MAUI AFTER SKATE LESSONS. JOIN THEIR SEARCH FOR PUI AND HEI HEI AND TRY OUR TIFITI ICEE FROM CAFE. $6 SKATE RENTAL IS MANDATORY FOR AGES 3-20 WITHOUT THEIR OWN SKATES. A $3 FEE APPLIES TO ALL NON-SKATING GUESTS AGE 21+ WHO ARE ACCOMPANYING A PAID MINOR.,MOANA AND MAUI,$6 (SKATE RENTAL FOR AGES 3-20 WITHOUT OWN SKATES),0.9,3839929812132122281,True,False,2026-02-26 02:59:29
DJVEZ,ADULT SKATE NIGHT,2026-02-03,9:30 PM,THE RINK,EDGEWATER PARK,SOUTH,ROLL INTO THE GROOVE WITH DJ VEZ AT THE RINK'S ADULT SKATE NIGHT!,https://www.instagram.com/p/DVJypJLAd_K/,https://scontent-mia3-3.cdninstagram.com/v/t51.82787-15/637732342_18082945748207314_7557505282711964804_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFn2BvGG2XwqZlvBCIvopRO1uVT75_0bX8zrFhBtOCGcG21_J23juYBKtFy80VT2j4&_nc_ohc=sYaGvhF0HHwQ7kNvwFqu76W&_nc_gid=1h9fbASJjw1U4Hk9Iwxvow&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvMfzAVZ_LmhX-prYHsGwlrxDPnV6OxU_yo3Fhk0i810Q&oe=69A579BD&_nc_sid=10d13b,https://www.instagram.com/p/DVJypJLAd_K/,https://www.instagram.com/djvez/,SKATE NIGHT,DJ VEZ,"GROWN FOLKS ONLY, REAL MUSIC ONLY. DJ VEZ ON THE SET. 18+.",DJ VEZ,"$12 ADMISSION WITH OWN SKATES, $18 WITH SKATE RENTAL & SPECTATORS",1.0,3839822886982508490,True,True,2026-02-26 02:59:29
DJVEZ,ADULT SKATE NIGHT,2026-02-24,9:30 PM,THE RINK,EDGEWATER PARK,SOUTH,ROLL INTO THE GROOVE WITH DJ VEZ AT THE RINK'S ADULT SKATE NIGHT!,https://www.instagram.com/p/DVJypJLAd_K/,https://scontent-mia3-3.cdninstagram.com/v/t51.82787-15/637732342_18082945748207314_7557505282711964804_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFn2BvGG2XwqZlvBCIvopRO1uVT75_0bX8zrFhBtOCGcG21_J23juYBKtFy80VT2j4&_nc_ohc=sYaGvhF0HHwQ7kNvwFqu76W&_nc_gid=1h9fbASJjw1U4Hk9Iwxvow&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvMfzAVZ_LmhX-prYHsGwlrxDPnV6OxU_yo3Fhk0i810Q&oe=69A579BD&_nc_sid=10d13b,https://www.instagram.com/p/DVJypJLAd_K/,https://www.instagram.com/djvez/,SKATE NIGHT,DJ VEZ,"GROWN FOLKS ONLY, REAL MUSIC ONLY. DJ VEZ ON THE SET. 18+.",DJ VEZ,"$12 ADMISSION WITH OWN SKATES, $18 WITH SKATE RENTAL & SPECTATORS",1.0,3839822886982508490,True,True,2026-02-26 02:59:29
NEEDLEANDTHREADFEST,VINYL SOCIETY AT THE MERCER,2026-02-29,4:00 PM,THE MERCER,NEWARK,NORTH,EXPERIENCE THE FUSION OF TRUMPET AND VINYL THIS SATURDAY AT THE MERCER!,https://www.instagram.com/p/DVKJyvJCYfl/,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/641226137_1357247722754018_4164610910365086008_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHXjoNK31HfvJpOg9MXs8ErRymHDnrshsxaTDaVZnhZWaBwGjO0QlScaOmRtlcCe1s&_nc_ohc=Lo3oDcSHbKcQ7kNvwE4Luap&_nc_gid=1fLLW3Lm3v1kFPU1YrtWPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afut1XzE6836d4rH7cz3C7ttpmKYgvlVCdzBqdV_-YWBXw&oe=69A580AB&_nc_sid=10d13b,https://www.instagram.com/p/DVKJyvJCYfl/,https://www.instagram.com/needleandthreadfest/,MUSIC,NEEDLE AND THREAD FEST,TRUMPET MEETS VINYL. RHYTHM MEETS PRECISION. LIGHT BITES & BEVERAGES INCLUDED.,DJ JOHNNY BUTLER,$20,0.9,3839924701296691173,True,False,2026-02-26 02:59:29
