event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
SJFS Frequent Diner Discount at Taco House,2026-04-19,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-20,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-21,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-22,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-23,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-24,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-25,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-26,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-27,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-28,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-29,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
SJFS Frequent Diner Discount at Taco House,2026-04-30,,Taco House,Merchantville,South,Get 20% off your order at the new Taco House with your SJFS Frequent Diner card!,Discount,"Now through the end of April, they're offering SJFS Frequent Diner card holders 20% off their order! Show your card for dine-in or take-out for the savings. Limit one per order, cannot be combined with other discounts or specials (i.e. Taco Tuesday) or holidays (Easter).",,20% off,0.9,southjerseyfoodscene,https://www.instagram.com/p/DVywO0_EZ-Y/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/650241316_18339885970211414_2891336122990497212_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGo5R-2RZ5gLr3XIGzBSaEzTqkPOGFCasr3iosqnwsk3J_jxt3ibzGChoSIqgD6jjU&_nc_ohc=Gth4k-1AdDwQ7kNvwFt1z4j&_nc_gid=jUyCkdc2qMFQWxCmS8fysA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyfcdUq4CqijnLWYWf_G2PnY-eO9ufEHduSd2sAKEynsQ&oe=69B8E48E&_nc_sid=10d13b,https://www.instagram.com/p/DVywO0_EZ-Y/,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,3851352756553097112,True,True
NBA All-Star Weekend 2026,2026-02-01,,"Los Angeles, California",Los Angeles,,HYPE_LINE: Get ready for the ultimate NBA All-Star Weekend experience in LA!,All-Star Game,"Highlights from the 2026 NBA All-Star Weekend, curated by Pretty Fly: LA and PMD Pack Man Dupe, with sponsorship from Adidas.",,,0.9,packmandupe,https://www.instagram.com/p/DVjkQvRgIwb/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/641852141_18568987039057953_2695333672736293382_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH_c2Aa2NoOUYLsO8a0xl90BMAcgQLNVBTeu7o3JFmbnyayDq7XouClgu_brt0z_Ng&_nc_ohc=tASB9cmP4AgQ7kNvwELxbSp&_nc_gid=0m1cYK5arSOSQZeoOvSQVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxupyKxApIlJHVuLEGIi0fdllP1Hyexn32SvGtwFHKNmg&oe=69B8EE01&_nc_sid=10d13b,https://www.instagram.com/p/DVjkQvRgIwb/,https://www.instagram.com/packmandupe/,PMD Pack Man Dupe,3847077986650065947,True,False
Pretty Fly: LA x PMD Pack Man Dupe Event,2026-02-01,,"Los Angeles, California",Los Angeles,,HYPE_LINE: Experience fashion and culture at a special event in Los Angeles!,Curated Event,An amazing event curated by Pretty Fly: LA (@bvfwinc @prettyflysociety) and PMD (@packmandupe) during NBA All-Star Weekend 2026. Featuring beautiful people and garments.,,,0.9,packmandupe,https://www.instagram.com/p/DVjkQvRgIwb/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/641852141_18568987039057953_2695333672736293382_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH_c2Aa2NoOUYLsO8a0xl90BMAcgQLNVBTeu7o3JFmbnyayDq7XouClgu_brt0z_Ng&_nc_ohc=tASB9cmP4AgQ7kNvwELxbSp&_nc_gid=0m1cYK5arSOSQZeoOvSQVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxupyKxApIlJHVuLEGIi0fdllP1Hyexn32SvGtwFHKNmg&oe=69B8EE01&_nc_sid=10d13b,https://www.instagram.com/p/DVjkQvRgIwb/,https://www.instagram.com/packmandupe/,PMD Pack Man Dupe,3847077986650065947,True,False
R&B AND CHILL SPRING FESTIVAL 2026,2026-04-18,12:00 PM,Burlington County Fairgrounds,Springfield,South,"Get ready for a FREE R&B and Chill Spring Festival with food, vendors, and amazing music!",Festival,"A FREE community day filled with good food, great vibes, and nonstop R&B energy. Enjoy delicious eats from local food trucks, shop unique finds from vendors, and listen to DJ Wes Will. Hosted by Comedian Will Wright with comedy, line dancing, and karaoke.","DJ Wes Will, Comedian Will Wright",Free entry — $10 parking fee may apply,0.9,rnb_chill,https://www.instagram.com/p/DVwnRKXEdZe/,https://scontent-ord5-2.cdninstagram.com/v/t51.71878-15/649871365_900190336224662_1442854740282172393_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHERqOxg8xhkJ04Ntqh3aUw7egG4Qbs_dR_wQDK8mIxussr3Rdocan5RyblWmULIMI&_nc_ohc=HqL0_ejgJwAQ7kNvwHp54LO&_nc_gid=GHOeVLAp1XYV8cw8uX90zQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyDxuvqCGqnswmB8d38BVe5BYgqtBaxwTxQJ-3SBkvE_g&oe=69B8DC48&_nc_sid=10d13b,https://www.instagram.com/p/DVwnRKXEdZe/,https://www.instagram.com/rnb_chill/,R&B And Chill,3850750384571274846,True,False
A Night Cap x Sundayscaries DJ Set,2026-03-08,,,Jersey City,North,Experience the hype of Jersey Club with A Night Cap x Sundayscaries!,DJ Set,Full set by @gabrieljestevez from @a.night.cap x @sundayscaries.party now live on our YouTube. Link in bio.,@gabrieljestevez,,0.8,a.night.cap,https://www.instagram.com/p/DVpB07pjkZo/,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/649215360_1951711158791346_3475306874272801335_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHe6kuuGKprQaW8gMuTX070wfUk6EHQvEyD4Do0AJ-jeIztj2PRKQyNgb3oN1jWa8I&_nc_ohc=_-7STyJYX_0Q7kNvwEJOsmQ&_nc_gid=_A2ETp-y8jf1piRskvDxZw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwGJAePbvVluQstarbu-R-YZS5rCifWZ1LrrM-HuItFJw&oe=69B8F410&_nc_sid=10d13b,https://www.instagram.com/p/DVpB07pjkZo/,https://www.instagram.com/a.night.cap/,A Night Cap,3848615392072058472,True,False
2026 i-dle WORLD TOUR [Syncopation],2026-08-04,,Prudential Center,Newark,North,Get ready to syncopate with (G)I-DLE's electrifying world tour stop in Newark!,Concert,2026 i-dle WORLD TOUR [Syncopation] at Prudential Center on August 4!,(G)I-DLE,,0.9,prucenter,https://www.instagram.com/p/DVwUSRmD9RZ/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/651011812_18566379730052412_7166513403432829460_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFNH-PX_PyB13z9mHb9mLwOY_Yggjtde3QLwtQl8jyfR4b-oCxdMfDk69CgCwgeMr0&_nc_ohc=iEpjov6NoYEQ7kNvwF323Sw&_nc_gid=qxPHCkMRXnJzGieQ-dXpvw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfymJvWYLnZw-0ZWNGHUmF5h3Jq7dfo7qp8I1-yliFUfoA&oe=69B8E4A4&_nc_sid=10d13b,https://www.instagram.com/p/DVwUSRmD9RZ/,https://www.instagram.com/prucenter/,Prudential Center,3850666898174760025,True,False
Grupo Frontera's Triste Pero Bien C*bron Tour,2026-08-28,,Prudential Center,Newark,North,"Get ready for Grupo Frontera's ""Triste Pero Bien C*bron Tour"" at Prudential Center!",Concert,"Grupo Frontera's Triste Pero Bien C*bron Tour at Prudential Center on Friday, August 28 as part of the @GoyaFoods Latin Concert Series!",Grupo Frontera,,0.9,prucenter,https://www.instagram.com/p/DVyXEvOjVD1/,https://scontent-hou1-1.cdninstagram.com/v/t51.82787-15/651135838_18566604928052412_6088317568038925028_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEcjoZC_Gx_Y0DKcyRAwt2b7Xr52V9jLr-IGnXDYsbuRJ98SIAMsIaMh1ebLuiZFK4&_nc_ohc=8ZkD6f65ZUgQ7kNvwF3pLs9&_nc_gid=xSX_Isv0yg-DGuCWwEbVCQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afwdfu3kyUdLByX8CAetB7t7IPTBHT_hkQzKwBCFY10gcw&oe=69B8FC2F&_nc_sid=10d13b,https://www.instagram.com/p/DVyXEvOjVD1/,https://www.instagram.com/prucenter/,Prudential Center,3851242112012865781,False,False
Meeting Ciara,2026-03-05,,,,,Catch the vibe of our latest events!,appearance,Meeting the amazing Ciara.,Ciara,,0.7,partywithmonte,https://www.instagram.com/p/DVg7McHjs3W/,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/641265570_18563677852000712_3041620637769648656_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEs0nrv-bD4cOd8GpZHN8LMpIbGJIbvmovReuq0xUIG-npSfi2tLXkuVjNTsg7x45I&_nc_ohc=SID2YlqyNjEQ7kNvwHb_qCb&_nc_gid=sAhpk1I0SEzHw9V1VxKcaw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzv8MBDouq4OUpunpsOz1fJOCAEbsAs-NPgZ3LStqpFJw&oe=69B8E139&_nc_sid=10d13b,https://www.instagram.com/p/DVg7McHjs3W/,https://www.instagram.com/partywithmonte/,𝗗𝗝 𝗠𝗢𝗡𝗧𝗘,3846334421343849942,True,False
NFL Players Choir Event,2026-03-05,,,,,Catch the vibe of our latest events!,performance,Meeting the talented gentlemen on the NFL Players Choir.,NFL Players Choir,,0.7,partywithmonte,https://www.instagram.com/p/DVg7McHjs3W/,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/641265570_18563677852000712_3041620637769648656_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEs0nrv-bD4cOd8GpZHN8LMpIbGJIbvmovReuq0xUIG-npSfi2tLXkuVjNTsg7x45I&_nc_ohc=SID2YlqyNjEQ7kNvwHb_qCb&_nc_gid=sAhpk1I0SEzHw9V1VxKcaw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzv8MBDouq4OUpunpsOz1fJOCAEbsAs-NPgZ3LStqpFJw&oe=69B8E139&_nc_sid=10d13b,https://www.instagram.com/p/DVg7McHjs3W/,https://www.instagram.com/partywithmonte/,𝗗𝗝 𝗠𝗢𝗡𝗧𝗘,3846334421343849942,True,False
Jingle Jam with NY Giants,2026-03-05,,,,,Catch the vibe of our latest events!,performance,Jingle Jam with the NY Giants.,NY Giants,,0.8,partywithmonte,https://www.instagram.com/p/DVg7McHjs3W/,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/641265570_18563677852000712_3041620637769648656_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEs0nrv-bD4cOd8GpZHN8LMpIbGJIbvmovReuq0xUIG-npSfi2tLXkuVjNTsg7x45I&_nc_ohc=SID2YlqyNjEQ7kNvwHb_qCb&_nc_gid=sAhpk1I0SEzHw9V1VxKcaw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzv8MBDouq4OUpunpsOz1fJOCAEbsAs-NPgZ3LStqpFJw&oe=69B8E139&_nc_sid=10d13b,https://www.instagram.com/p/DVg7McHjs3W/,https://www.instagram.com/partywithmonte/,𝗗𝗝 𝗠𝗢𝗡𝗧𝗘,3846334421343849942,True,False
Karaoke for NY Mets Organization,2026-03-05,,,,,Catch the vibe of our latest events!,performance,Did some Karaoke for the NY Mets Organization.,NY Mets Organization,,0.8,partywithmonte,https://www.instagram.com/p/DVg7McHjs3W/,https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-15/641265570_18563677852000712_3041620637769648656_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEs0nrv-bD4cOd8GpZHN8LMpIbGJIbvmovReuq0xUIG-npSfi2tLXkuVjNTsg7x45I&_nc_ohc=SID2YlqyNjEQ7kNvwHb_qCb&_nc_gid=sAhpk1I0SEzHw9V1VxKcaw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzv8MBDouq4OUpunpsOz1fJOCAEbsAs-NPgZ3LStqpFJw&oe=69B8E139&_nc_sid=10d13b,https://www.instagram.com/p/DVg7McHjs3W/,https://www.instagram.com/partywithmonte/,𝗗𝗝 𝗠𝗢𝗡𝗧𝗘,3846334421343849942,True,False
