event_name,date,day_of_week,time,end_time,venue_name,city,state,section_of_nj,address,price,description,performer,event_type,age_restriction,ticket_link,confidence,extracted_from,post_id,instagram_post_url,post_url,display_url,display_url_note,instagram_handle,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,from_calendar,calendar_type,combined_text
SEASON CLOSER CAR MEET,2025-11-23,Sunday,12:00,16:00,Araiguma Garage,East Hanover,NJ,North,"30 Ridgedale Ave, East Hanover, NJ",,SHOP SEASON CLOSER CAR MEET,,car meet,,,high,"['caption', 'ocr', 'alt_text']",3769409790179076787,https://www.instagram.com/p/DRPojukgOqz/,https://www.instagram.com/p/DRPojukgOqz/,https://scontent-det1-1.cdninstagram.com/v/t51.2885-15/583116451_18297704638287476_3502773181107856074_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEAOHR8crLAD1YR3eBcSrWfB2kUUUJsDEe3G4jR1kYdTHgWtzmjVaVm-n6Cl9CGqzk&_nc_ohc=WnJ22EYul8IQ7kNvwESt5-u&_nc_gid=crUIhySSRihn59m7UQKDMw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgZE9LDxdC6NCrTNgF_avfJreENUtSdVRK9Qz7Dx-YLlA&oe=692E8F47&_nc_sid=10d13b,CDN URL - expires after few hours/days,blessedsc_,https://www.instagram.com/blessedsc_/,Blsd Street Club™,True,130,2025-11-19T16:11:24+00:00,2025-11-28T15:36:55.655104,False,single,"one last mob 🥲

It’s getting real chilly and yall know we had to be outside one more time 😈 Come freeze with us this Sunday afternoon as we look at cool cars and glaze each other (it’s ok to glaze :p) 

SHOP SEASON CLOSER CAR MEET
-
Araiguma Garage 
30 Ridgedale Ave 
East Hanover, NJ

SUN Nov 23 
12-4pm アライグマ
GARAGE
blessed. Wheels NJ
SEASON CLOSER
CAR MEET
Sunday Nov 23
12pm - 4pm
30 Ridgedale Ave
East Hanover, NJ
New Jersey
XHTKX"
The Gold Ball,2025-10-08,Wednesday,18:00,23:00,The Newark Museum of Art,Newark,NJ,North,,,The Gold Ball returns to open Newark Arts Festival 2025: JOY with a night of immersive beauty and bold transformation. The Newark Museum of Art becomes a living art installation curated by Newark Arts in collaboration with designers Bailey Li and Erika Hicks. Expect radiance. Expect magic. Expect joy. Gold-inspired glam encouraged.,,festival,,https://newarkartsfestival.com/,high,"['caption', 'ocr']",3708617231063237366,https://www.instagram.com/p/DN3p7j5asL2/,https://www.instagram.com/p/DN3p7j5asL2/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/539639595_18524211601035045_1640741954815434691_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGgfe_ijDL27WlrAbAhe5wKHJKEYmovsiaj1A9T9UdFvS3FWRJ9VFYgog-OMtNVseQ&_nc_ohc=jb1pp0a3waIQ7kNvwHR8qgR&_nc_gid=L2wO0m0JZmA0CdguEqdgUg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjVqJZWPPITRTPgXfILdNHwx51wA--es1TAw4xXUVZ_-A&oe=692E7B08&_nc_sid=10d13b,CDN URL - expires after few hours/days,newarkarts,https://www.instagram.com/newarkarts/,Newark Arts,True,362,2025-08-27T19:07:27+00:00,2025-11-28T15:36:55.816716,False,,"The Ball is back – and this time, it’s GOLD💛 

Inspired by last year’s unforgettable Pink Ball, The Gold Ball returns to open Newark Arts Festival 2025: JOY with a night of immersive beauty and bold transformation. 

On October 8, the Newark Museum of Art becomes a living art installation curated by Newark Arts in collaboration with designers Bailey Li (@interiorista_baileyli)and Erika Hicks (@milele_atelier). Expect radiance. Expect magic. Expect joy. 

Tickets available now at the link in bio. NEWARK ARTS FESTIVAL PRESENTS
GOLD
BALL
OCTOBER
WEDNESDAY 8TH 6 PM - 11 PM
2025
THE NEWARK MUSEUM OF ART
POWERED BY NEWARK ARTS
newarkartsfestival.com
@newarkarts
♪ @newarkarts
Prudential NJSEDA
ECONOMIC DEVELOPMENT AUTHORITY
discover
Jersey
arts
NEWARK ESTIVALS
Mayor Ras J. Baraka
UNITED
THE
NEWARK
MUSEUM
OF
ART
#NAF2025
*
EXPRESS
VERMELLA NEWARK
BROAD STREET"
Drinks-giving : RnB Edition,2025-11-21,Friday,21:00,02:00,VERA Cherry Hill,Cherry Hill,NJ,South,,,RnB Night Returns. Featuring RnB music. Drinks-giving is back.,"@djcaution856, @djelzee, @iamdjbake",party,,See Bio,high,['caption'],3768135721694605461,https://www.instagram.com/p/DRLG3l1ETCV/,https://www.instagram.com/p/DRLG3l1ETCV/,https://instagram.fagc1-1.fna.fbcdn.net/v/t51.2885-15/583213140_18064506677435602_1045701067730434911_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fagc1-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFQHCUqPLyN7siwyLOkrReKkaukRzVTJXRg5pbbVOgrIBHUUfkkgzKudRu5kqefx8Y&_nc_ohc=Zgyb-MoGH2IQ7kNvwGMqlHs&_nc_gid=8zi2B40vN5GkzTsnsFOO_g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjvTctOJH50D-aMCYlrnt1wwB3hxxbJVRcHTtaigv5guQ&oe=692EA18A&_nc_sid=10d13b,CDN URL - expires after few hours/days,_upscalemotion,https://www.instagram.com/_upscalemotion/,Upscale Motion 😵‍💫,True,9,2025-11-17T22:00:00+00:00,2025-11-28T15:36:57.748052,False,,"THIS Friday !! Don’t be crying over that man 🤣 RnB Night Returns at @veracherryhill.. Let’s Just Say We’re Thankful for the vibes… So that means.. Drinks-giving is back as well !! Featuring RnB music 🎶 You know we got the best setting the vibes !! @djcaution856 @djelzee @iamdjbake 🪩
.
.
Drinks-giving : RnB Edition
• 9pm - 2am 
•November 21st 
• Ticket Link in Bio ! 
.
. 
3 rules for the night… 
  1. Don’t let that Liquor and RnB music make you call that man / woman ! 
  2.Free Shots & drinks wil FASHIONNO"
Just A Girl Happy Hour,2025-11-13,,,,,,NJ,Central,,,"Central Jersey girlies of BGWC had a ball! We talked, we laughed, we ate good and most importantly, we truly connected. The energy was soft, the vibes were right, and the sisterhood showed up in full force. Nights like this remind us how powerful it is when Black women gather, pour into each other, and simply enjoy being ourselves.",,happy hour,,,high,"['caption', 'alt_text']",3765346703067947865,https://www.instagram.com/p/DRBMuB0jaNZ/,https://www.instagram.com/p/DRBMuB0jaNZ/,https://scontent-mia5-1.cdninstagram.com/v/t51.2885-15/583290018_17914134747227666_819928773566586588_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-mia5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFDQRNzf8mn-5m79fzBaSDD9dp51JtF8ut53cW1pGRbL3WvbO4n6MY14PtjQ6nme6s&_nc_ohc=h6_WvI4CkisQ7kNvwGACnJ0&_nc_gid=L1xvg7sMWQwZbJX_Go6nCw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgkLgL0iGVX9j7k6aN32DPPyyXFydAQ-3WF8fGfOP7ikQ&oe=692E7E3C&_nc_sid=10d13b,CDN URL - expires after few hours/days,bgwc__,https://www.instagram.com/bgwc__/,Black Girl Walking Club | (BGWC),True,12,2025-11-14T01:38:47+00:00,2025-11-28T15:36:59.563027,False,,"Just A Girl Happy Hour was an absolute success! Central Jersey girlies of BGWC had a ball! We talked, we laughed, we ate good and most importantly, we truly connected. The energy was soft, the vibes were right, and the sisterhood showed up in full force. Nights like this remind us how powerful it is when Black women gather, pour into each other, and simply enjoy being ourselves.

More moments like this are on the way. 💕 Labebe
Grace"
When Voices Carol A CAVENIGHT & PARTY SHOWCASE+OPEN MIC,2025-12-12,Friday,19:00,,CRYOUT CAVE,Newark,NJ,North,601 MLK. BLVD.,,"Singers, Poets & Musicians WANTED. Games & Giveaways. Holiday-inspired bites + festive drinks.",,open-mic/party/showcase,,,high,"['caption', 'ocr', 'alt_text']",3769611657510002705,https://www.instagram.com/p/DRQWdSLDiAR/,https://www.instagram.com/p/DRQWdSLDiAR/,https://scontent-dfw5-3.cdninstagram.com/v/t51.2885-15/583284094_17974674983951985_5394893063623313081_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG7Q5W5O2F2OSl5LyQ9Yf-hPugePTsThyLw4Y5SrZ-Wzci2afl4m2zmU5JuMk9z9FM&_nc_ohc=y-vwC1PZDEEQ7kNvwH6Bp3H&_nc_gid=gy7ZMYsPgrxnq806czMiDA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgBRv8fzN71Gh9hvS8sBw8cbSvwUEeOe2HYVgAtFi4bOA&oe=692E9230&_nc_sid=10d13b,CDN URL - expires after few hours/days,goldpoet22,https://www.instagram.com/goldpoet22/,The Healer ☀️,True,230,2025-11-19T22:52:29+00:00,2025-11-28T15:37:00.091252,False,single,"WHEN VOICES CAROL 🎶✨
The mic gets merry & the vibes get golden!
Doors open 7:30 PM | Show starts 8 PM sharp
Expect seasonal giveaways, games, sing-alongs, poets, singers & musicians bringing the heat 🔥
Holiday-inspired bites + @exotic_barr with festive drinks 🍸
Theme: GOLD • GREEN • WHITE • BROWN • RED 🌲
Come dressed to sparkle and sing with us!
Hosted & produced by Golden
🎟️ Ticket Link Bio CRYOUT
When
Voices Carol
A CAVENIGHT & PARTY SHOWCASE+OPEN MIC
CAVE
Drinks:
Host &
601 MLK. BLVD.
NEWARK, NJ
DOORS OPEN @ 7 SHOW
STARTS AT 8PM SHARP!
DEC. 12TH
Singers, Poets & Musicians WANTED
Produce by:
Golden
Games &
Giveaways"
Birthday,,,,,,,,,,,Birthday loading,Kenz Freeman,birthday,,,low,['caption'],3774728920923752735,https://www.instagram.com/p/DRih_RHDckf/,https://www.instagram.com/p/DRih_RHDckf/,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/588166531_18028290200777173_3546367023969001935_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QF-_DMGm7u5YStW1P7Qo9BMOu2RPrRsJYylER4G5RxvP3iO06-_A0U0HWUnsppemeM&_nc_ohc=X_rrfFzBE-kQ7kNvwEyRePr&_nc_gid=5WR6RbLFuLtkfAEdJztJ7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhDChIiH5anCllIisPB6YGjFTiIZXxLhP-pcfdZEMV7wA&oe=692E8ACE&_nc_sid=10d13b,CDN URL - expires after few hours/days,iam.keyali,https://www.instagram.com/iam.keyali/,Kenz Freeman,False,0,2025-11-27T00:19:34+00:00,2025-11-28T15:37:00.939586,False,,"Icy girl ❄️🧊🥶

Birthday loading …. "
Young Men’s Gathering,2025-11-22,Saturday,,,Much Better Studios,,NJ,,,,"A gathering for young men focusing on honesty, strength, and energy.",,gathering,,,high,['caption'],3772447216930587163,https://www.instagram.com/p/DRabMGrDwIb/,https://www.instagram.com/p/DRabMGrDwIb/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/587602277_18552166216047499_6177594586955926334_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEYDlskiykC3MBB_YUzFbOFyYxgsw99YCLNMx3Or0Jv3Xw_kGrNWnvyVLkC5OhM5hxsuup7m-MTayLO75EJ0GkX&_nc_ohc=6EjAHgcnj44Q7kNvwE_7-7_&_nc_gid=FbP9iKBsGS9n3hEG4rJxJw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afjv9QH4Jrpql_cGwUSP75udeEw-hhiAyJwpV2AbghKG6Q&oe=692E985B&_nc_sid=10d13b,CDN URL - expires after few hours/days,muchbetterstudios,https://www.instagram.com/muchbetterstudios/,Much Better Studios ™ 🚀,False,0,2025-11-23T20:46:14+00:00,2025-11-28T15:37:04.118632,False,single,"One more look at yesterday’s Young Men’s Gathering, Thank you for being present, your honesty, strength, and energy made the room powerful. When men come together with intention, we create real movement and yesterday proved that. Look out for the next one!

Thank you @montegajade for capturing this legendary moment!

This event was brought together by @muchbetterstudios, @trentontalks & @totalwealth2020 "
NY Sirens IG Takeover,2025-11-19,Wednesday,15:00,17:00,,Newark,NJ,North,,,Members of the NY Sirens will be taking over the Newark Happening IG Stories as they explore Newark!,"NY Sirens (Taylor Girad, Emmy Fecteau, Olivia Knowles)",takeover,,,high,"['caption', 'ocr', 'alt_text']",3769413974795105273,https://www.instagram.com/p/DRPpgnzDjP5/,https://www.instagram.com/p/DRPpgnzDjP5/,https://scontent-den2-1.cdninstagram.com/v/t51.2885-15/583032301_18550087954013856_5134167476510598610_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGo7FMmX814ZVUIS1MiR5f4Xx-X8PSle5YLP_HZmQ_IztSPzm9jh7jmObsgEc-tzXp2uTFJ8OC0zzYq2QtK5VMP&_nc_ohc=DL1fCWOZQrgQ7kNvwFtyBFl&_nc_gid=a7r6WRc_X2Xsou1S-84GFA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afi2K4mDM04yEu_oGl6YUlolfrgnAfYgIyy1Sjpeq7wPng&oe=692E96A2&_nc_sid=10d13b,CDN URL - expires after few hours/days,newarkhappening,https://www.instagram.com/newarkhappening/,Newark Happening,True,271,2025-11-19T16:19:43+00:00,2025-11-28T15:37:04.361210,False,,"🚨 Did you know Newark is home to a professional women’s hockey team? 🏒 

The @pwhl_sirens, part of @thepwhlofficial, play right here at @prucenter! 

We’re thrilled to welcome them to the city and show these incredible athletes why Newark is the place to be. 

Join us TODAY (11/19) from 3–5 PM on our IG Stories as members of the NY Sirens take over the @NewarkHappening account and explore Newark! 

Get ready for an exciting season—plan your @thepwhlofficial watch parties and don’t forget to grab SIRENS
GET READY FOR A NEW YORK SIRENS
IG TAKEOVER
SIRENS
Taylor Girad
IRENS
Olivia Knowles
29
Emmy Fecteau
TODAY from 3pm to 5pm, members of the
NY Sirens will be taking over the Newark Happening
IG Stories as they explore Newark!
Newark Alliance
Newark
Happening
HALSEY"
NY Sirens Home Opener,2025-11-29,Saturday,,,Prudential Center,Newark,NJ,North,,,NY Sirens Home Opener,NY Sirens,hockey game,,,high,['caption'],3769413974795105273,https://www.instagram.com/p/DRPpgnzDjP5/,https://www.instagram.com/p/DRPpgnzDjP5/,https://scontent-den2-1.cdninstagram.com/v/t51.2885-15/583032301_18550087954013856_5134167476510598610_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGo7FMmX814ZVUIS1MiR5f4Xx-X8PSle5YLP_HZmQ_IztSPzm9jh7jmObsgEc-tzXp2uTFJ8OC0zzYq2QtK5VMP&_nc_ohc=DL1fCWOZQrgQ7kNvwFtyBFl&_nc_gid=a7r6WRc_X2Xsou1S-84GFA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afi2K4mDM04yEu_oGl6YUlolfrgnAfYgIyy1Sjpeq7wPng&oe=692E96A2&_nc_sid=10d13b,CDN URL - expires after few hours/days,newarkhappening,https://www.instagram.com/newarkhappening/,Newark Happening,True,271,2025-11-19T16:19:43+00:00,2025-11-28T15:37:04.361236,False,,"🚨 Did you know Newark is home to a professional women’s hockey team? 🏒 

The @pwhl_sirens, part of @thepwhlofficial, play right here at @prucenter! 

We’re thrilled to welcome them to the city and show these incredible athletes why Newark is the place to be. 

Join us TODAY (11/19) from 3–5 PM on our IG Stories as members of the NY Sirens take over the @NewarkHappening account and explore Newark! 

Get ready for an exciting season—plan your @thepwhlofficial watch parties and don’t forget to grab SIRENS
GET READY FOR A NEW YORK SIRENS
IG TAKEOVER
SIRENS
Taylor Girad
IRENS
Olivia Knowles
29
Emmy Fecteau
TODAY from 3pm to 5pm, members of the
NY Sirens will be taking over the Newark Happening
IG Stories as they explore Newark!
Newark Alliance
Newark
Happening
HALSEY"
Black Pop,2025-11-22,Saturday,21:00,02:00,The Waiting Room,Atlanta,,,674 Myrtle St NE,$15,"Dance to music by artists like Kaytranada, Amaarae, PinkPantheress and plenty more !!",Precious,party,,,high,"['caption', 'ocr']",3767924549191896390,https://www.instagram.com/p/DRKW2oHDo1G/,https://www.instagram.com/p/DRKW2oHDo1G/,https://scontent-ord5-3.cdninstagram.com/v/t51.2885-15/583242222_17931040296128743_9215935876488877701_n.heic?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEywrpAPw8mCDa-VvUf0h1ZGu2ha_DJdtnHjV1d_LOrMas8QJXcUh7w546zmpQ7U8U&_nc_ohc=bC48YPcBJ2AQ7kNvwFNTIxm&_nc_gid=QqJ8ftUPwA9XHBYX2kba7Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afhrcztd0yMw6V04vdhZxRRTOSe2BtPPhOf0u9vU5IuD9Q&oe=692E9737&_nc_sid=10d13b,CDN URL - expires after few hours/days,blackpopparty,https://www.instagram.com/blackpopparty/,BLACK POP,True,182,2025-11-17T15:30:04+00:00,2025-11-28T15:37:12.494550,False,single,"This Saturday !!

Black Pop is BACK in Atlanta at @justkeepwaitingroom come ready to dance to music by artists like Kaytranada, Amaarae, PinkPantheress and plenty more !!

We'll also have a special performance from the rising Black Pop STAR 🤩 @preciousxmusic

Sounds by 
@blackdanielwhite
@fonderrrrrrr 
@feevah.mp3 

Hosted by
@daciiasznn 
@mezmorell 

MC'ed By:
@justicethesuperstar 

Ticket link in bio 🎟🎟🎟

Flyer by @raysmell09 
Pictures by @cydchelise BLACKROP
PARTY
SOUNDS:
Feevah
BlackDaniel White
Fonderr
MC: justice!
HOSTS:
Mez Morel
Daciiaszn
SPECIAL
PERFORMANCE:
Precious
674 MYRTLE ST
NE, ATLANTA
NOV 22
9PM-2AM
$15
TICKETS
ATZ"
Black Pop Party,2025-11-22,Saturday,,,The Waiting Room,,NJ,,,,Stepping into the world of @blackpopparty! You see this line up…act like you know🙂‍↕️,,party,,,high,['caption'],3771753707613346386,https://www.instagram.com/p/DRX9gNyjlpS/,https://www.instagram.com/p/DRX9gNyjlpS/,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/584400930_18419454868191314_4608076798349981205_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGm0KqdmNZ0TVW9JA5dqgSLHZWZq3FK6FuoIYzqs1YCgf5YdNLR5UvVB5rOFGLeMdI&_nc_ohc=cE_gvF2Ta08Q7kNvwFbfnDj&_nc_gid=o9MyP_-yDxgeVUUTFQLBcw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afj0fuBuhGeI6c9fW9sH4cXG0F8uT6e85KPF7MxeNw0KFg&oe=692EA4E1&_nc_sid=10d13b,CDN URL - expires after few hours/days,mezmorell,https://www.instagram.com/mezmorell/,𝐁𝐑𝐈𝐄𝐋𝐋𝐄 𝐋𝐀𝐔𝐑𝐄𝐍,True,25,2025-11-22T21:48:21+00:00,2025-11-28T15:37:16.110949,False,,"It’s been a while you guys…I miss us 🫂
This time around I’m stepping into the world of @blackpopparty! You see this line up…act like you know🙂‍↕️

JOIN US TONIGHT @justkeepwaitingroom <3 TRUE RECAS
BRA JEAN
WORLD"
3rd Annual Holiday Hoops Charity Tournament,2025-12-20,Saturday,11:00,17:00,Total Turf Experience,Pitman,NJ,South,"614 Lambs Rd, Pitman NJ",$1000 per team,"Full day of basketball, music, vendors, and giving back. Goal is to raise over $10,000 to support South Jersey families in need. Double elimination tournament. Vendors, raffles, food, live DJ, interactive activities.",DJ Ju,basketball tournament,,,high,"['caption', 'ocr', 'alt_text']",3748518171973336385,https://www.instagram.com/p/DQFaWq6kT1B/,https://www.instagram.com/p/DQFaWq6kT1B/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/567349575_18410002468185697_9050008763563209386_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFkn3WU2d4gWc14zL-Ihwc8yDkPaWEpxW0vE99Fl9h4wINXjHaI379OxWk6_co9gnnoeYiEZnWWcab7VkHIWcDG&_nc_ohc=zxBP8t0drzEQ7kNvwFMY77Y&_nc_gid=dXJkoMTG3LsgM51xXSqwEg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgTJIg9q8zCjDEaJ_2zm4oCE2jfrc_rcoWLdObvcu6Nlw&oe=692E7E14&_nc_sid=10d13b,CDN URL - expires after few hours/days,jay.miles1,https://www.instagram.com/jay.miles1/,JayMiles,True,397,2025-10-21T20:23:29+00:00,2025-11-28T15:37:17.573142,False,single,"We’re bringing the community together once again for the 3rd Annual Holiday Hoops Charity Tournament, and this year will be HUGE 🎄

Join us December 20th at @totalturfexperience for a full day of basketball, music, vendors, and giving back. Our goal this year is to raise over $10,000 to support South Jersey families in need ❤️

10 team slots available — first come, first serve!
Registration closes Monday, Dec 1st 🗓

Lace up your kicks and bring out your family and friends to compete in friendly  PRESENTED BY MILES BOYS X FRIENDS
RD ANNUAL
HOLIDAY
Charity Basketball Tournament
SATURDAY
12.20.2025
11AM-5PM
TEAM
ADMISSION
$1,000
PER TEAM
UP TO 10 PLAYERS
WINNER RECEIVES
A PRIZE
FOR MORE
INFORMATION
CONTACT
609.529.2335
OR DM
@MILESBOYS
VENDORS, RAFFLES, FOOD
LIVE DJ, INTERACTIVE ACTIVITIES, AND MORE
GENERAL
ADMISSION
$10 OR TOY
DONATION
DOUBLE
ELIMINATION
TOTAL
TURE
614 LAMBS RD
PITMAN NJ"
Hot 26 Class,2025-11-24,Monday,18:00,19:15,ZURA Blooms,,NJ,,,,"Sasha’s amazing, precise and inspiring Hot 26 class.",Sasha,yoga class,,,high,['caption'],3768205325481310108,https://www.instagram.com/p/DRLWsdaDHec/,https://www.instagram.com/p/DRLWsdaDHec/,https://scontent-den2-1.cdninstagram.com/v/t51.2885-15/583631413_18395220136131458_4633289088513008041_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFkguEmxBhDtcfRLnDIXTDfpD66d6w3XmHP_kmZAIhmRlqUrULydCKzBkvZlhzKr8Q&_nc_ohc=pEvHXPmvM54Q7kNvwGu9XLr&_nc_gid=3wddCM0VpsO1KXbfQBFeVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afhyj7mqkrCNnm962IFqNDlpLztvOGzHZKNyXVyr_oJ8dg&oe=692E9C38&_nc_sid=10d13b,CDN URL - expires after few hours/days,zurablooms,https://www.instagram.com/zurablooms/,ZURA Blooms,True,4,2025-11-18T00:18:21+00:00,2025-11-28T15:37:19.342434,False,weekly,"Try Sasha’s amazing, precise and inspiring Hot 26 class on Mondays from 6-7:15 pm. Our studio takes pride in our highly trained Hot 26 teachers. Like Sasha, pictured here with our beloved Jules, a dedicated practitioner and karma yogi.

Come and meet them all. Our staff are truly gems and make our studio what it is today!

#hot26 #bikram #hotyoga #hotyogastrengthmovement #bestteachers #yogainspo #thebest #community #excellence #grateful Re
事"
Rainy Run,2025-11-26,,,,"Morristown, New Jersey",Morristown,NJ,North,,,,,running,,,high,['caption'],3774088102047211504,https://www.instagram.com/p/DRgQSIBjV_w/,https://www.instagram.com/p/DRgQSIBjV_w/,https://instagram.fosu2-1.fna.fbcdn.net/v/t51.2885-15/587889156_18091279505303501_6876191517275901709_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QG0-YP5IF0J58zbQ90yitcp_mTe79IlwMqJRf3Tib15WVOK-iS1pOcCWm_OrQ0LdG7MD_O_R3JFnhgXPosWLdPx&_nc_ohc=aAMtJZqBMzMQ7kNvwGGPkT0&_nc_gid=IsyqIM7PIqvsemCmc-m81Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgTZyHwJGCMbFxHsqpn44UVfMKGvNfHY81-pXA2h51Q5Q&oe=692E97E6&_nc_sid=10d13b,CDN URL - expires after few hours/days,frvd.run,https://www.instagram.com/frvd.run/,,False,0,2025-11-26T03:06:23+00:00,2025-11-28T15:37:24.540243,False,,"Rainy Run ✔️
Collect Canned Goods ✔️
Kickback w/ The Crew Afterwards ✔️

Making It Happen, No Matter What. Forever Ready. "
Collect Canned Goods,2025-11-26,,,,"Morristown, New Jersey",Morristown,NJ,North,,,,,charity,,,high,['caption'],3774088102047211504,https://www.instagram.com/p/DRgQSIBjV_w/,https://www.instagram.com/p/DRgQSIBjV_w/,https://instagram.fosu2-1.fna.fbcdn.net/v/t51.2885-15/587889156_18091279505303501_6876191517275901709_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QG0-YP5IF0J58zbQ90yitcp_mTe79IlwMqJRf3Tib15WVOK-iS1pOcCWm_OrQ0LdG7MD_O_R3JFnhgXPosWLdPx&_nc_ohc=aAMtJZqBMzMQ7kNvwGGPkT0&_nc_gid=IsyqIM7PIqvsemCmc-m81Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgTZyHwJGCMbFxHsqpn44UVfMKGvNfHY81-pXA2h51Q5Q&oe=692E97E6&_nc_sid=10d13b,CDN URL - expires after few hours/days,frvd.run,https://www.instagram.com/frvd.run/,,False,0,2025-11-26T03:06:23+00:00,2025-11-28T15:37:24.540280,False,,"Rainy Run ✔️
Collect Canned Goods ✔️
Kickback w/ The Crew Afterwards ✔️

Making It Happen, No Matter What. Forever Ready. "
