INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR
TRENTONSOCIAL,THE DIVAS REVUE,2026-02-21,8:00 PM,TRENTON SOCIAL,TRENTON,CENTRAL,GET READY FOR A NIGHT OF DAZZLING PERFORMANCES AT THE DIVAS REVUE!,HTTPS://WWW.INSTAGRAM.COM/P/DUJRW9DKXHS/,HTTPS://SCONTENT-ATL3-3.CDNINSTAGRAM.COM/V/T51.2885-15/625086469_18509606734074430_8437189357058914710_N.JPG?STP=DST-JPG_E15_FR_S1080X1080_TT6&_NC_HT=SCONTENT-ATL3-3.CDNINSTAGRAM.COM&_NC_CAT=110&_NC_OC=Q6CZ2QFTDSK6I9EGAVNH0BXLGEKQR2-RVRP7OQMDNBBFG5VUQGEO7PBJHDQJ18CPAPEO6PI&_NC_OHC=PU8Y14FCN9UQ7KNVWFK5MPJ&_NC_GID=PVGP_MMHB2XJWAY1L5GX6G&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFUHPBXTGNHGA4TENGFZEQRCCRBSW9CAASESWA80B_EW7G&OE=698AD6A3&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DUJRW9DKXHS/,HTTPS://WWW.INSTAGRAM.COM/TRENTONSOCIAL/,DRAG SHOW,TRENTON SOCIAL,"AN UNFORGETTABLE NIGHT WITH LADY P.COCK, TIFFANY FOXX, AND MILANI GIZELLE. PLUS GAMES, RAFFLES, AND A FULL MENU!","LADY P.COCK, TIFFANY FOXX, MILANI GIZELLE",$10,0.95,3821663889684265042,True,False
TRENTONSOCIAL,THE DIVAS REVUE,2026-02-21,9:15 PM,TRENTON SOCIAL,TRENTON,CENTRAL,DON'T MISS THE ELECTRIFYING PERFORMANCES AT THE DIVAS REVUE!,HTTPS://WWW.INSTAGRAM.COM/P/DUJRW9DKXHS/,HTTPS://SCONTENT-ATL3-3.CDNINSTAGRAM.COM/V/T51.2885-15/625086469_18509606734074430_8437189357058914710_N.JPG?STP=DST-JPG_E15_FR_S1080X1080_TT6&_NC_HT=SCONTENT-ATL3-3.CDNINSTAGRAM.COM&_NC_CAT=110&_NC_OC=Q6CZ2QFTDSK6I9EGAVNH0BXLGEKQR2-RVRP7OQMDNBBFG5VUQGEO7PBJHDQJ18CPAPEO6PI&_NC_OHC=PU8Y14FCN9UQ7KNVWFK5MPJ&_NC_GID=PVGP_MMHB2XJWAY1L5GX6G&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFUHPBXTGNHGA4TENGFZEQRCCRBSW9CAASESWA80B_EW7G&OE=698AD6A3&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DUJRW9DKXHS/,HTTPS://WWW.INSTAGRAM.COM/TRENTONSOCIAL/,DRAG SHOW,TRENTON SOCIAL,SHOWTIME FOR THE DIVAS REVUE.,"LADY P.COCK, TIFFANY FOXX, MILANI GIZELLE",$10,0.9,3821663889684265042,True,False
NJSOUP153,EAST ORANGE REUNION DAY PARTY,2026-03-21,3:00 PM,LOBBY (PENTHOUSE),ELIZABETH,CENTRAL,RELIVE THE GOOD OLD DAYS AT THE EAST ORANGE REUNION DAY PARTY!,HTTPS://WWW.INSTAGRAM.COM/P/DUWRWGJEFZH/,HTTPS://SCONTENT-ORD5-1.CDNINSTAGRAM.COM/V/T51.2885-15/627620654_18558230848036211_8811972705414984362_N.HEIC?STP=DST-JPG_E35_P1080X1080_SH0.08_TT6&_NC_HT=SCONTENT-ORD5-1.CDNINSTAGRAM.COM&_NC_CAT=111&_NC_OC=Q6CZ2QEAI9MQUBIZE6NQTW0FDQ1EYQQ-VJ9I_PMR7ZZ8HIA8UKWYJFXX7SFUX415OSXSAPM6NZYCH-QKKBVQYIHXCOYV&_NC_OHC=V-WWRDKTQJ8Q7KNVWEDRN_8&_NC_GID=ICRA35WZ5XQBMU-2ZPBEOA&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFTUY_WZZLGLOLYRNBP8DDGYHCBXNMCPF5F_WZJWUWWURW&OE=698AEE7B&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DUWRWGJEFZH/,HTTPS://WWW.INSTAGRAM.COM/NJSOUP153/,PARTY,NJ SOUP,"THE OFFICIAL EAST ORANGE REUNION DAY PARTY FOR 60'S, 70'S, 80'S, AND 90'S BABIES. LAST REUNION HAD OVER 1000 PEOPLE.",@DJMUSTAFAH,$20,0.95,3825321218711615047,True,False
NSPSLICK,CASTING CALL FOR COLD DISH,2026-02-01,,,,,CATCH THE MAGIC AS THE CAST OF COLD DISH IS BEING CHOSEN!,HTTPS://WWW.INSTAGRAM.COM/P/DUMUBXFDHJB/,HTTPS://SCONTENT-MIA5-2.CDNINSTAGRAM.COM/V/T51.2885-15/624635461_1276626694294620_2510827154839082410_N.JPG?STP=DST-JPG_E15_TT6&_NC_HT=SCONTENT-MIA5-2.CDNINSTAGRAM.COM&_NC_CAT=100&_NC_OC=Q6CZ2QEU1TFVYWANC-GHBXEFAFEFLTPOXBMAEJGTIKCX8X2A5QUGO01NYDUHPED7PS-BABO&_NC_OHC=_8YLICQCS30Q7KNVWHBMAKJ&_NC_GID=PDAGYXJNEPNPLVJOJL8LHW&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFUANTEN4OPLTZGOLLDP35JL1NAF7VLTPUBH-PIMNF8BQA&OE=698AE14B&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DUMUBXFDHJB/,HTTPS://WWW.INSTAGRAM.COM/NSPSLICK/,CASTING CALL,SLICK NSP,"CASTING CALL FOR COLD DISH, A REVENGE THRILLER",,,0.95,3822634401994142299,True,False
THEHOMIEGL,BIG NUNI LIVE PODCAST,2026-02-21,,XL NIGHTLIFE,ELIZABETH,CENTRAL,DON'T MISS THE SPECIAL GUEST BIG NUNI AT XL NIGHTLIFE FOR A LIVE PODCAST!,HTTPS://WWW.INSTAGRAM.COM/P/DURKIPHDXPS/,HTTPS://SCONTENT-ATL3-3.CDNINSTAGRAM.COM/V/T51.2885-15/625358195_1452257426330374_1589963153468379981_N.JPG?STP=DST-JPG_E15_TT6&_NC_HT=SCONTENT-ATL3-3.CDNINSTAGRAM.COM&_NC_CAT=110&_NC_OC=Q6CZ2QG7SDFDAV-_JDJLXFNFCRXMNMU-GJFWLTZZ5VPTW4C5AQW9NI_X6JRS1MKFGLLU4XU&_NC_OHC=7C_H1W_XDDQQ7KNVWHXTLXY&_NC_GID=M4BLA969RM5PCFEXHLRNKA&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFUO5LYF0TWZFIHHAAKDK0D9-LV8DGJOYQ7JFKLMVZ39RG&OE=698AE69E&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DURKIPHDXPS/,HTTPS://WWW.INSTAGRAM.COM/THEHOMIEGL/,PODCAST,THE HOMIE GL,LIVE PODCAST WITH BIG NUNI,@OFFICIALBIGNUNI,,0.95,3823883920119632876,True,False
TEQUILANTACOS,ZARAPES DEAL,2026-02-02,,TEQUILA N TACOS MEXICAN SPORTS BAR & GRILL,PISCATAWAY,CENTRAL,SPICE UP YOUR WEEK WITH 20% OFF ZARAPES AT TEQUILA N TACOS!,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://SCONTENT-ORD5-1.CDNINSTAGRAM.COM/V/T51.2885-15/625882673_18396090157182776_3745233655043171263_N.WEBP?STP=DST-JPG_E35_P1080X1080_SH0.08_TT6&_NC_HT=SCONTENT-ORD5-1.CDNINSTAGRAM.COM&_NC_CAT=108&_NC_OC=Q6CZ2QG4PYB0XCGLBB25120O2J4_SY5PUEHXCLNXBDPGX2ELFKRIAI-SPB8BMRRDO8TN8SA&_NC_OHC=K6SA1WPVP70Q7KNVWHB-K4K&_NC_GID=OC0BGI5WTJZDGJCKXGAS6G&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFSKYCOE5C17C0CUN1KYKOC12EKAEDGRA2LMOMJ7MVGEAA&OE=698AED8D&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://WWW.INSTAGRAM.COM/TEQUILANTACOS/,FOOD & DRINK SPECIAL,TEQUILA N TACOS MEXICAN BAR,20% OFF ZARAPES (DINE-IN ONLY),,,0.95,3823849516097820934,True,False
TEQUILANTACOS,ZARAPES DEAL,2026-02-03,,TEQUILA N TACOS MEXICAN SPORTS BAR & GRILL,PISCATAWAY,CENTRAL,SPICE UP YOUR WEEK WITH 20% OFF ZARAPES AT TEQUILA N TACOS!,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://SCONTENT-ORD5-1.CDNINSTAGRAM.COM/V/T51.2885-15/625882673_18396090157182776_3745233655043171263_N.WEBP?STP=DST-JPG_E35_P1080X1080_SH0.08_TT6&_NC_HT=SCONTENT-ORD5-1.CDNINSTAGRAM.COM&_NC_CAT=108&_NC_OC=Q6CZ2QG4PYB0XCGLBB25120O2J4_SY5PUEHXCLNXBDPGX2ELFKRIAI-SPB8BMRRDO8TN8SA&_NC_OHC=K6SA1WPVP70Q7KNVWHB-K4K&_NC_GID=OC0BGI5WTJZDGJCKXGAS6G&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFSKYCOE5C17C0CUN1KYKOC12EKAEDGRA2LMOMJ7MVGEAA&OE=698AED8D&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://WWW.INSTAGRAM.COM/TEQUILANTACOS/,FOOD & DRINK SPECIAL,TEQUILA N TACOS MEXICAN BAR,20% OFF ZARAPES (DINE-IN ONLY),,,0.95,3823849516097820934,True,False
TEQUILANTACOS,ZARAPES DEAL,2026-02-04,,TEQUILA N TACOS MEXICAN SPORTS BAR & GRILL,PISCATAWAY,CENTRAL,SPICE UP YOUR WEEK WITH 20% OFF ZARAPES AT TEQUILA N TACOS!,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://SCONTENT-ORD5-1.CDNINSTAGRAM.COM/V/T51.2885-15/625882673_18396090157182776_3745233655043171263_N.WEBP?STP=DST-JPG_E35_P1080X1080_SH0.08_TT6&_NC_HT=SCONTENT-ORD5-1.CDNINSTAGRAM.COM&_NC_CAT=108&_NC_OC=Q6CZ2QG4PYB0XCGLBB25120O2J4_SY5PUEHXCLNXBDPGX2ELFKRIAI-SPB8BMRRDO8TN8SA&_NC_OHC=K6SA1WPVP70Q7KNVWHB-K4K&_NC_GID=OC0BGI5WTJZDGJCKXGAS6G&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFSKYCOE5C17C0CUN1KYKOC12EKAEDGRA2LMOMJ7MVGEAA&OE=698AED8D&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://WWW.INSTAGRAM.COM/TEQUILANTACOS/,FOOD & DRINK SPECIAL,TEQUILA N TACOS MEXICAN BAR,20% OFF ZARAPES (DINE-IN ONLY),,,0.95,3823849516097820934,True,False
TEQUILANTACOS,ZARAPES DEAL,2026-02-05,,TEQUILA N TACOS MEXICAN SPORTS BAR & GRILL,PISCATAWAY,CENTRAL,SPICE UP YOUR WEEK WITH 20% OFF ZARAPES AT TEQUILA N TACOS!,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://SCONTENT-ORD5-1.CDNINSTAGRAM.COM/V/T51.2885-15/625882673_18396090157182776_3745233655043171263_N.WEBP?STP=DST-JPG_E35_P1080X1080_SH0.08_TT6&_NC_HT=SCONTENT-ORD5-1.CDNINSTAGRAM.COM&_NC_CAT=108&_NC_OC=Q6CZ2QG4PYB0XCGLBB25120O2J4_SY5PUEHXCLNXBDPGX2ELFKRIAI-SPB8BMRRDO8TN8SA&_NC_OHC=K6SA1WPVP70Q7KNVWHB-K4K&_NC_GID=OC0BGI5WTJZDGJCKXGAS6G&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFSKYCOE5C17C0CUN1KYKOC12EKAEDGRA2LMOMJ7MVGEAA&OE=698AED8D&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://WWW.INSTAGRAM.COM/TEQUILANTACOS/,FOOD & DRINK SPECIAL,TEQUILA N TACOS MEXICAN BAR,20% OFF ZARAPES (DINE-IN ONLY),,,0.95,3823849516097820934,True,False
TEQUILANTACOS,ZARAPES DEAL,2026-02-06,,TEQUILA N TACOS MEXICAN SPORTS BAR & GRILL,PISCATAWAY,CENTRAL,SPICE UP YOUR WEEK WITH 20% OFF ZARAPES AT TEQUILA N TACOS!,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://SCONTENT-ORD5-1.CDNINSTAGRAM.COM/V/T51.2885-15/625882673_18396090157182776_3745233655043171263_N.WEBP?STP=DST-JPG_E35_P1080X1080_SH0.08_TT6&_NC_HT=SCONTENT-ORD5-1.CDNINSTAGRAM.COM&_NC_CAT=108&_NC_OC=Q6CZ2QG4PYB0XCGLBB25120O2J4_SY5PUEHXCLNXBDPGX2ELFKRIAI-SPB8BMRRDO8TN8SA&_NC_OHC=K6SA1WPVP70Q7KNVWHB-K4K&_NC_GID=OC0BGI5WTJZDGJCKXGAS6G&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFSKYCOE5C17C0CUN1KYKOC12EKAEDGRA2LMOMJ7MVGEAA&OE=698AED8D&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://WWW.INSTAGRAM.COM/TEQUILANTACOS/,FOOD & DRINK SPECIAL,TEQUILA N TACOS MEXICAN BAR,20% OFF ZARAPES (DINE-IN ONLY),,,0.95,3823849516097820934,True,False
TEQUILANTACOS,ZARAPES DEAL,2026-02-07,,TEQUILA N TACOS MEXICAN SPORTS BAR & GRILL,PISCATAWAY,CENTRAL,SPICE UP YOUR WEEK WITH 20% OFF ZARAPES AT TEQUILA N TACOS!,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://SCONTENT-ORD5-1.CDNINSTAGRAM.COM/V/T51.2885-15/625882673_18396090157182776_3745233655043171263_N.WEBP?STP=DST-JPG_E35_P1080X1080_SH0.08_TT6&_NC_HT=SCONTENT-ORD5-1.CDNINSTAGRAM.COM&_NC_CAT=108&_NC_OC=Q6CZ2QG4PYB0XCGLBB25120O2J4_SY5PUEHXCLNXBDPGX2ELFKRIAI-SPB8BMRRDO8TN8SA&_NC_OHC=K6SA1WPVP70Q7KNVWHB-K4K&_NC_GID=OC0BGI5WTJZDGJCKXGAS6G&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFSKYCOE5C17C0CUN1KYKOC12EKAEDGRA2LMOMJ7MVGEAA&OE=698AED8D&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://WWW.INSTAGRAM.COM/TEQUILANTACOS/,FOOD & DRINK SPECIAL,TEQUILA N TACOS MEXICAN BAR,20% OFF ZARAPES (DINE-IN ONLY),,,0.95,3823849516097820934,True,False
TEQUILANTACOS,ZARAPES DEAL,2026-02-08,,TEQUILA N TACOS MEXICAN SPORTS BAR & GRILL,PISCATAWAY,CENTRAL,SPICE UP YOUR WEEK WITH 20% OFF ZARAPES AT TEQUILA N TACOS!,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://SCONTENT-ORD5-1.CDNINSTAGRAM.COM/V/T51.2885-15/625882673_18396090157182776_3745233655043171263_N.WEBP?STP=DST-JPG_E35_P1080X1080_SH0.08_TT6&_NC_HT=SCONTENT-ORD5-1.CDNINSTAGRAM.COM&_NC_CAT=108&_NC_OC=Q6CZ2QG4PYB0XCGLBB25120O2J4_SY5PUEHXCLNXBDPGX2ELFKRIAI-SPB8BMRRDO8TN8SA&_NC_OHC=K6SA1WPVP70Q7KNVWHB-K4K&_NC_GID=OC0BGI5WTJZDGJCKXGAS6G&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFSKYCOE5C17C0CUN1KYKOC12EKAEDGRA2LMOMJ7MVGEAA&OE=698AED8D&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DURCUARJ1KG/,HTTPS://WWW.INSTAGRAM.COM/TEQUILANTACOS/,FOOD & DRINK SPECIAL,TEQUILA N TACOS MEXICAN BAR,20% OFF ZARAPES (DINE-IN ONLY),,,0.95,3823849516097820934,True,False
SJHOOKAHLOUNGE,DJ SET,2025-12-29,,SJ HOOKAH LOUNGE,,,ENJOY THE SOUNDS OF @DJ_ROC AND @DJSCOOTA856 AT SJ HOOKAH LOUNGE!,HTTPS://WWW.INSTAGRAM.COM/P/DS3RK2EDH_G/,HTTPS://SCONTENT-DFW6-1.CDNINSTAGRAM.COM/V/T51.2885-15/607501277_1163846132487661_3164004144577275154_N.JPG?STP=DST-JPG_E15_TT6&_NC_HT=SCONTENT-DFW6-1.CDNINSTAGRAM.COM&_NC_CAT=101&_NC_OC=Q6CZ2QHXKFBCI-XH4A92FSCTSC9JDRAPEWGNQLB6D_FD2RZM2YF0H3MQCK6DUUYRCGAJOPO&_NC_OHC=MXL2WFHZB7YQ7KNVWFUCKI0&_NC_GID=N9QLNGV0ZEIUGRWYOFB-QW&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFTIICVQXG7O5X_KUJ8RFQDT6ZPGOLIQFEC5XK7AT9EDAQ&OE=698AE722&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DS3RK2EDH_G/,HTTPS://WWW.INSTAGRAM.COM/SJHOOKAHLOUNGE/,DJ SET,SJ HOOKAH LOUNGE,SOUNDS BY @DJ_ROC AND @DJSCOOTA856.,"@DJ_ROC, @DJSCOOTA856",,0.95,3798580323182059488,False,False
SJHOOKAHLOUNGE,SOUL FOOD PLATTERS,2025-12-29,,SJ HOOKAH LOUNGE,,,"INDULGE IN DELICIOUS SOUL FOOD PLATTERS ALL NIGHT, COURTESY OF @CHOSENPROFECTIONSOULFOOD24!",HTTPS://WWW.INSTAGRAM.COM/P/DS3RK2EDH_G/,HTTPS://SCONTENT-DFW6-1.CDNINSTAGRAM.COM/V/T51.2885-15/607501277_1163846132487661_3164004144577275154_N.JPG?STP=DST-JPG_E15_TT6&_NC_HT=SCONTENT-DFW6-1.CDNINSTAGRAM.COM&_NC_CAT=101&_NC_OC=Q6CZ2QHXKFBCI-XH4A92FSCTSC9JDRAPEWGNQLB6D_FD2RZM2YF0H3MQCK6DUUYRCGAJOPO&_NC_OHC=MXL2WFHZB7YQ7KNVWFUCKI0&_NC_GID=N9QLNGV0ZEIUGRWYOFB-QW&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFTIICVQXG7O5X_KUJ8RFQDT6ZPGOLIQFEC5XK7AT9EDAQ&OE=698AE722&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DS3RK2EDH_G/,HTTPS://WWW.INSTAGRAM.COM/SJHOOKAHLOUNGE/,FOOD,SJ HOOKAH LOUNGE,PLATTERS ALL NIGHT BY @CHOSENPROFECTIONSOULFOOD24.,@CHOSENPROFECTIONSOULFOOD24,,0.95,3798580323182059488,False,False
SJHOOKAHLOUNGE,VISUALS,2025-12-29,,SJ HOOKAH LOUNGE,,,EXPERIENCE STUNNING VISUALS BY @JRODNIGHTLIFE AT SJ HOOKAH LOUNGE!,HTTPS://WWW.INSTAGRAM.COM/P/DS3RK2EDH_G/,HTTPS://SCONTENT-DFW6-1.CDNINSTAGRAM.COM/V/T51.2885-15/607501277_1163846132487661_3164004144577275154_N.JPG?STP=DST-JPG_E15_TT6&_NC_HT=SCONTENT-DFW6-1.CDNINSTAGRAM.COM&_NC_CAT=101&_NC_OC=Q6CZ2QHXKFBCI-XH4A92FSCTSC9JDRAPEWGNQLB6D_FD2RZM2YF0H3MQCK6DUUYRCGAJOPO&_NC_OHC=MXL2WFHZB7YQ7KNVWFUCKI0&_NC_GID=N9QLNGV0ZEIUGRWYOFB-QW&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFTIICVQXG7O5X_KUJ8RFQDT6ZPGOLIQFEC5XK7AT9EDAQ&OE=698AE722&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DS3RK2EDH_G/,HTTPS://WWW.INSTAGRAM.COM/SJHOOKAHLOUNGE/,VISUALS,SJ HOOKAH LOUNGE,VISUALS BY @JRODNIGHTLIFE.,@JRODNIGHTLIFE,,0.95,3798580323182059488,False,False
SJHOOKAHLOUNGE,BIRTHDAY CELEBRATION,2025-12-29,,SJ HOOKAH LOUNGE,,,CELEBRATE YOUR BIRTHDAY WITH US AT SJ HOOKAH LOUNGE!,HTTPS://WWW.INSTAGRAM.COM/P/DS3RK2EDH_G/,HTTPS://SCONTENT-DFW6-1.CDNINSTAGRAM.COM/V/T51.2885-15/607501277_1163846132487661_3164004144577275154_N.JPG?STP=DST-JPG_E15_TT6&_NC_HT=SCONTENT-DFW6-1.CDNINSTAGRAM.COM&_NC_CAT=101&_NC_OC=Q6CZ2QHXKFBCI-XH4A92FSCTSC9JDRAPEWGNQLB6D_FD2RZM2YF0H3MQCK6DUUYRCGAJOPO&_NC_OHC=MXL2WFHZB7YQ7KNVWFUCKI0&_NC_GID=N9QLNGV0ZEIUGRWYOFB-QW&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFTIICVQXG7O5X_KUJ8RFQDT6ZPGOLIQFEC5XK7AT9EDAQ&OE=698AE722&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DS3RK2EDH_G/,HTTPS://WWW.INSTAGRAM.COM/SJHOOKAHLOUNGE/,CELEBRATION,SJ HOOKAH LOUNGE,"CELEBRATING A BIRTHDAY, CELEBRATE WITH US. DM THE PAGE FOR DETAILS.",,,0.75,3798580323182059488,False,False
NORTH2SHORE,THE UP UP DOWN DOWN TOUR,2026-06-19,,THE STONE PONY SUMMER STAGE,ASBURY PARK,CENTRAL,"CATCH YELLOWCARD, PLAIN WHITE T'S, AND NEW FOUND GLORY AT THE STONE PONY SUMMER STAGE AS PART OF NORTH TO SHORE!",HTTPS://WWW.INSTAGRAM.COM/P/DUVYOA2DH57/,HTTPS://SCONTENT-HOU1-1.CDNINSTAGRAM.COM/V/T51.2885-15/628198526_17993987294913913_8582911066634237604_N.JPG?STP=DST-JPG_E15_FR_P1080X1080_TT6&_NC_HT=SCONTENT-HOU1-1.CDNINSTAGRAM.COM&_NC_CAT=101&_NC_OC=Q6CZ2QG6E8JBAV53OCGDV4BWPFUWRXAP4D-XFPGRX8R-NNK9YOWJHCHWUFT0G4VJDIGN5KA&_NC_OHC=JMN5QYWLNZOQ7KNVWHTQVGR&_NC_GID=YHOLVF85MRHQDGGMYYMYMQ&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFTJ0JQ2UTOJTXUSVKRERXBCJDVMRZZGQLGEBHOHMRIUZG&OE=698ADC0E&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DUVYOA2DH57/,HTTPS://WWW.INSTAGRAM.COM/NORTH2SHORE/,CONCERT,NORTH2SHORE FESTIVAL,"THE UP UP DOWN DOWN TOUR FEATURING YELLOWCARD, PLAIN WHITE T'S, AND NEW FOUND GLORY","YELLOWCARD, PLAIN WHITE T'S, NEW FOUND GLORY",,0.95,3825184323826122363,True,False
NORTH2SHORE,NORTH TO SHORE FESTIVAL PRESALE,2026-02-05,10:00 AM,,,,DON'T MISS THE PRESALE FOR NORTH TO SHORE FESTIVAL TICKETS!,HTTPS://WWW.INSTAGRAM.COM/P/DUVYOA2DH57/,HTTPS://SCONTENT-HOU1-1.CDNINSTAGRAM.COM/V/T51.2885-15/628198526_17993987294913913_8582911066634237604_N.JPG?STP=DST-JPG_E15_FR_P1080X1080_TT6&_NC_HT=SCONTENT-HOU1-1.CDNINSTAGRAM.COM&_NC_CAT=101&_NC_OC=Q6CZ2QG6E8JBAV53OCGDV4BWPFUWRXAP4D-XFPGRX8R-NNK9YOWJHCHWUFT0G4VJDIGN5KA&_NC_OHC=JMN5QYWLNZOQ7KNVWHTQVGR&_NC_GID=YHOLVF85MRHQDGGMYYMYMQ&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFTJ0JQ2UTOJTXUSVKRERXBCJDVMRZZGQLGEBHOHMRIUZG&OE=698ADC0E&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DUVYOA2DH57/,HTTPS://WWW.INSTAGRAM.COM/NORTH2SHORE/,PRESALE,NORTH2SHORE FESTIVAL,EXCLUSIVE PRESALE FOR NORTH TO SHORE FESTIVAL TICKETS. USE CODE N2S26.,,,0.9,3825184323826122363,True,False
NORTH2SHORE,NORTH TO SHORE FESTIVAL PRESALE END TIME,2026-02-05,10:00 PM,,,,DON'T MISS THE PRESALE FOR NORTH TO SHORE FESTIVAL TICKETS!,HTTPS://WWW.INSTAGRAM.COM/P/DUVYOA2DH57/,HTTPS://SCONTENT-HOU1-1.CDNINSTAGRAM.COM/V/T51.2885-15/628198526_17993987294913913_8582911066634237604_N.JPG?STP=DST-JPG_E15_FR_P1080X1080_TT6&_NC_HT=SCONTENT-HOU1-1.CDNINSTAGRAM.COM&_NC_CAT=101&_NC_OC=Q6CZ2QG6E8JBAV53OCGDV4BWPFUWRXAP4D-XFPGRX8R-NNK9YOWJHCHWUFT0G4VJDIGN5KA&_NC_OHC=JMN5QYWLNZOQ7KNVWHTQVGR&_NC_GID=YHOLVF85MRHQDGGMYYMYMQ&EDM=APS17CUBAAAA&CCB=7-5&OH=00_AFTJ0JQ2UTOJTXUSVKRERXBCJDVMRZZGQLGEBHOHMRIUZG&OE=698ADC0E&_NC_SID=10D13B,HTTPS://WWW.INSTAGRAM.COM/P/DUVYOA2DH57/,HTTPS://WWW.INSTAGRAM.COM/NORTH2SHORE/,PRESALE,NORTH2SHORE FESTIVAL,EXCLUSIVE PRESALE FOR NORTH TO SHORE FESTIVAL TICKETS. USE CODE N2S26.,,,0.9,3825184323826122363,True,False
