event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
The Archives Speak: A Lens on Jersey’s Latino History,2026-03-18,6:00 PM,Newark Public Library (Centennial Hall),Newark,North,Explore Latino history and communities in NJ at a dynamic panel discussion!,Panel Discussion,"A panel on Latino history and communities in NJ. Join the NJHRIC for a dynamic panel highlighting Latino communities, cultures and the scholars documenting the state's rich Latino heritage. Explore the importance of preserving Latino stories and engage in a conversation about the future of Latino history in New Jersey. Light Refreshments will be served.","Jason Cortes Ph.D., Aldo Lauria- Santiago Ph.D., Carmen Molina- Tamacas, Yamil Avivi Ph.D., Ana Ramos- Zayas Ph.D. (Moderator)",Free admission,0.9,njhric,https://www.instagram.com/p/DVJvoJlD2SN/,https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-15/640121644_18113104402725557_2121595658858097756_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH9WiU-AV-awkvxsjbdfPCR86CHHDNe37rsECjpjKW5gC8xRnoRXkj0H278OXw6syc&_nc_ohc=mwP8UmehLxgQ7kNvwHc68Jh&_nc_gid=HGlkFMOlxTPQyq5tfGuM7w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aft9u9BWV_tFsBvTOAoW_A3WxAnTPRpUOdayZo-EpzIjHw&oe=69A580EE&_nc_sid=10d13b,https://www.instagram.com/p/DVJvoJlD2SN/,https://www.instagram.com/njhric/,NJHRIC at the NPL,3839809624560592013,True,False
LUISMI CROSSOVER,2026-02-28,,Mamajuana Cafe Woodbridge,Woodbridge,Central,Get ready for the LUISMI CROSSOVER event at Mamajuana Cafe Woodbridge!,Concert,LUISMI CROSSOVER,LUISMI,,0.9,mamajuanacafewoodbridgenj,https://www.instagram.com/p/DVKAp1tEqRc/,https://scontent-mia3-1.cdninstagram.com/v/t51.71878-15/642492728_1215609547310243_2552596747549414390_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGTtvuHSNxXptzlXIgVzqktKBeA2a_-OPkbd_nvs1QBZbNM9RxmoZS1I0xwbJn1-bw&_nc_ohc=CLpv2ycR224Q7kNvwGZXqwP&_nc_gid=tBP2_zcz-ucRewpU3iOUtQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftMQgW72dy7ehoGXllO-AD-EAAfEHM0WjjCrHQJLggltw&oe=69A58573&_nc_sid=10d13b,https://www.instagram.com/p/DVKAp1tEqRc/,https://www.instagram.com/mamajuanacafewoodbridgenj/,Mamajuana Cafe Woodbridge,3839884507449828444,True,False
Salsa Night,2026-03-21,,Tapville,Jersey City,North,Get ready to heat up the dance floor at Salsa Night!,Salsa Night,Salsa Night on Saturday March 21st.,,,0.9,palladiumlatinevents,https://www.instagram.com/p/DVMSX7KCSWX/,https://scontent-sjc6-1.cdninstagram.com/v/t51.71878-15/639747446_1455386899495087_8528849088621946337_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFI81BXwhax7PslVJS_8DcWT5w67gniDpcwR_26wtGi0eIDYFPGOMp4DLmZYj7OdIk&_nc_ohc=SdI0wr4DLWYQ7kNvwHQRro-&_nc_gid=_serGSqIVV7Cqkhm2C8YNA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu6MtJPRxZpTVGJH5XOWFDvwxB9oBOk9vNTc-YgyE1bBQ&oe=69A584FD&_nc_sid=10d13b,https://www.instagram.com/p/DVMSX7KCSWX/,https://www.instagram.com/palladiumlatinevents/,Palladium Latin Events,3840525391144494487,False,False
Black Wall Street Vendor Market,2026-02-24,,Newark Public Library,Newark,North,Discover amazing Black-owned businesses at the Black Wall Street Vendor Market!,Market,The Black Wall Street Vendor Market was the place to be. Discovered so many brands I had no idea about!!!,,,1,jersey.girlie,https://www.instagram.com/p/DVJ0aODgQ_n/,https://scontent-atl3-1.cdninstagram.com/v/t51.71878-15/641746628_1308549281331156_4291284299495970259_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE9zWXKpCZBETHwtD8uDpE1tuqbPm14vXOR72AUtml6xPnt93JBJALTPv7Iwe5rzsE&_nc_ohc=x109xtdCLOgQ7kNvwHFBDY7&_nc_gid=u09LgxMGNntIbIii9gCjyQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsYcw9U0aSfAAdVBFXdgR4QRN1GTKyQYiY6w5GNX46fuw&oe=69A59795&_nc_sid=10d13b,https://www.instagram.com/p/DVJ0aODgQ_n/,https://www.instagram.com/jersey.girlie/,Nicole Sylvester,3839830657526206439,True,False
The 38th Annual Sing in Praise of King,2025-02-25,7:00 PM,Newark Symphony Hall,Newark,North,Celebrate the legacy of Dr. Martin Luther King Jr. with music and a powerful keynote!,Concert,Join us to celebrate the extraordinary legacy of Rev. Dr. Martin Luther King Jr. with musical performances and a special guest keynote speaker.,"['City of Newark Brotherhood Ensemble', 'Mia X', 'Rich Tolbert, Jr.', 'Vincent Bohanan & SOV', 'Benjamin Crump']",,1,cityofnewarknj,https://www.instagram.com/p/DU_By37kl9P/,https://scontent-mia3-2.cdninstagram.com/v/t51.82787-15/639596237_18562709626047531_5801631778671791873_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHXDVJGFZL6SNWWzk2oBoQwCKyE4wR56hLRHInfnn_yl0zvngCDJAl2cZsGGOD2xV650UJnu0AakvzBUpO8oH2P&_nc_ohc=TqbJEX6oQ5sQ7kNvwF1BfPG&_nc_gid=wga3r6U6ssEoVAAZR_J5bA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afvq1YrmK2AQqNEbQpFDpGdFJFLDhL41jGnqPFxqQ1tvzQ&oe=69A573B4&_nc_sid=10d13b,https://www.instagram.com/p/DU_By37kl9P/,https://www.instagram.com/cityofnewarknj/,"City of Newark, NJ - City Hall",3836793301618548559,True,False
Savor Newark 2026: The Culinary Cup – United at the Table Symposium,2026-05-16,,Cherry Blossom Welcome Center at Branch Brook Park,Newark,North,"Savor Newark 2026: The Culinary Cup is coming to Branch Brook Park with food, culture, and global conversations!",Symposium,"A global culinary moment inspired by unity, culture, and the road to 2026, featuring celebrated chefs, international flavors, and powerful conversations. Where food meets culture, Newark meets the world, and community gathers at one table.",,,0.9,plusable_pr,https://www.instagram.com/p/DU_21gljUaE/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/639725973_18077018567617174_9065250108945197167_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFgP4VKX0PLmck0u4G1wXWAOwLStdUfy_E8Fciwvu-cB3_xXPNHY5vvdEsLPChV3dGA4dwklepRnsKuZXJRzK1g&_nc_ohc=YZAlkc4oR2AQ7kNvwFNd_b5&_nc_gid=Afk3xZhlSOK-FGKiKh0edA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aft5eMdcAA7_cP_57Y0ajhkisjN8req9h6yTUZHvoJU0zQ&oe=69A56FC8&_nc_sid=10d13b,https://www.instagram.com/p/DU_21gljUaE/,https://www.instagram.com/plusable_pr/,PLUSABLE,3837026579176572548,True,False
Patterns Gr.up - Dallas,,,,Dallas,,Get ready for Patterns Gr.up in Dallas!,Concert,Dallas we are coming for you next so get your moves ready. Ticket link in Bio (21+),Patterns Gr.up,,0.8,patternsgr.up,https://www.instagram.com/p/DVFNCwODbDT/,https://scontent-sjc3-1.cdninstagram.com/v/t51.71878-15/641045601_2778457329170321_1349967637368528413_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHAOKjUhXeqcVjvYpIy7K37H5Tz3536kOUL3TEYl1tvFd4qypJeKKv6lb_VjuvBfhc&_nc_ohc=GXX0H8SVuVwQ7kNvwG0_jKW&_nc_gid=pBnj22ueL_xswNPhN_rq-w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftJNm15pTTPk9rMxmjFNDO9lT3Ni4cayEBoZuUeZZuXUA&oe=69A58CE9&_nc_sid=10d13b,https://www.instagram.com/p/DVFNCwODbDT/,https://www.instagram.com/patternsgr.up/,Patterns Gr.up 💠,3838531621222199507,False,False
2026 Newark LGBTQ Film Festival Logo Design Challenge,2026-02-19,,Newark LGBTQ Film Festival,Newark,North,Design the official logo for the 2026 Newark LGBTQ Film Festival and win $500!,Art Contest,"An open call to LGBTQ+-identifying artists to design the official logo for the 2026 Newark LGBTQ Film Festival. The theme is 'Stronger Together: Our Stories. Our Power.' Artists are encouraged to submit bold, powerful designs that reflect unity, visibility, and pride, with special attention to BIPOC voices and storytelling, and the city of Newark, NJ. The winner will receive a $500 cash prize. For more information, visit www.newarklgbtqcenter.org/logodesignchallenge.",,,0.9,plusable_pr,https://www.instagram.com/p/DU9Ksooj3C5/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/631734604_18076905911617174_8561659525091497585_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEFZiQ5WkhXJuK61mrU0jCBrz5kMscDhJXqyfc5dilOBUuN-hUM3WHArBiSpDapQg4&_nc_ohc=KGVxjzomZwgQ7kNvwHOjohi&_nc_gid=ONom7YHeOoh6RoDchGalQQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuKNDsRYeLkfRqkB7p7WFRgX9JWxej7WOx47SPriUxjyw&oe=69A58098&_nc_sid=10d13b,https://www.instagram.com/p/DU9Ksooj3C5/,https://www.instagram.com/plusable_pr/,PLUSABLE,3836269505341780153,True,False
Patterns of Love,2026-02-24,,,DALLAS,,Don't miss the Patterns of Love event in Dallas this February!,event,Attend a Patterns of Love event before February ends.,,,0.9,patternsgr.up,https://www.instagram.com/p/DVH8e7QjHUZ/,https://scontent-det1-1.cdninstagram.com/v/t51.71878-15/641226475_899474406158153_4069554324771062864_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFTjYMHuXS0ZcOwugT444Go7SFzTdN6uV0rVYcMXiqyOtSxo1M5v42R-8Vke8zWlrU&_nc_ohc=7UqJO3yeghoQ7kNvwEB0JSj&_nc_gid=Uu-TC6GZSYIicRc2VqM56Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afvxpcfg3ppZWNwW4ULpHiG6KmSxvevCdtMOkj-S3TBBKQ&oe=69A56A5F&_nc_sid=10d13b,https://www.instagram.com/p/DVH8e7QjHUZ/,https://www.instagram.com/patternsgr.up/,Patterns Gr.up 💠,3839303215360013593,True,False
Savor Newark Podcast New Episode Drop,2026-02-26,12:00 PM,,Newark,North,Tune into a new Savor Newark Podcast episode this Wednesday featuring Marcelo Martins!,Podcast Episode,"A new Savor Newark Podcast episode drops featuring Marcelo Martins, Newark native and co-founder of LV Hospitality. The episode will discuss his journey in Newark's food industry and his expansion in the hospitality sector.",Marcelo Martins,,0.8,plusable_pr,https://www.instagram.com/p/DVHur1KjbIz/,https://instagram.fbgi1-1.fna.fbcdn.net/v/t51.82787-15/641143601_18077332661617174_5508753949592122768_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fbgi1-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QHW1E3TBR6YHUoV24VrAvJSpE_2_Je7rBpbosI5zRXAl5GNtB9YVkNaeXkKpD-845o&_nc_ohc=CuTjKpbGqawQ7kNvwEcrCzi&_nc_gid=bKCvz617GkV1ZqGqyHpYDQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aft8VGgEpPnj1Ixt97WHLHAaf4u68tFFcBRwvBS3aOtpzg&oe=69A57678&_nc_sid=10d13b,https://www.instagram.com/p/DVHur1KjbIz/,https://www.instagram.com/plusable_pr/,PLUSABLE,3839242529519022643,True,False
Early Morning Classes Canceled,2026-02-25,7:00 AM,,,,"Your 7 AM - 9 AM Pilates classes are canceled on 2/25, check the app for updates!",Class Cancellation,All 7AM-9AM classes on 2/25 have been canceled.,,,0.9,pilatesxthree,https://www.instagram.com/p/DVJ61NDkiu8/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/639798701_17884862937450731_858374499491397239_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG0lqccvZzWb7AvyBq0jnFO5wFRjQTbGvPSUktl9RdApsexM1kVABhL8XcEPYZyzsU&_nc_ohc=mW3SdJIG1s0Q7kNvwF2Kgd2&_nc_gid=fsAXCYJLcdhKCeyhfuT5fw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvzYMfLHysVxb98bV2WC4bivsn-YVRV4zEW9LPc84IKIQ&oe=69A59952&_nc_sid=10d13b,https://www.instagram.com/p/DVJ61NDkiu8/,https://www.instagram.com/pilatesxthree/,Pilates Pilates Pliates ™️,3839858900158524348,True,False
Early Morning Classes Canceled,2026-02-25,7:50 AM,,,,"Your 7 AM - 9 AM Pilates classes are canceled on 2/25, check the app for updates!",Class Cancellation,All 7AM-9AM classes on 2/25 have been canceled.,,,0.9,pilatesxthree,https://www.instagram.com/p/DVJ61NDkiu8/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/639798701_17884862937450731_858374499491397239_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG0lqccvZzWb7AvyBq0jnFO5wFRjQTbGvPSUktl9RdApsexM1kVABhL8XcEPYZyzsU&_nc_ohc=mW3SdJIG1s0Q7kNvwF2Kgd2&_nc_gid=fsAXCYJLcdhKCeyhfuT5fw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvzYMfLHysVxb98bV2WC4bivsn-YVRV4zEW9LPc84IKIQ&oe=69A59952&_nc_sid=10d13b,https://www.instagram.com/p/DVJ61NDkiu8/,https://www.instagram.com/pilatesxthree/,Pilates Pilates Pliates ™️,3839858900158524348,True,False
Early Morning Classes Canceled,2026-02-25,8:00 AM,,,,"Your 7 AM - 9 AM Pilates classes are canceled on 2/25, check the app for updates!",Class Cancellation,All 7AM-9AM classes on 2/25 have been canceled.,,,0.9,pilatesxthree,https://www.instagram.com/p/DVJ61NDkiu8/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/639798701_17884862937450731_858374499491397239_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG0lqccvZzWb7AvyBq0jnFO5wFRjQTbGvPSUktl9RdApsexM1kVABhL8XcEPYZyzsU&_nc_ohc=mW3SdJIG1s0Q7kNvwF2Kgd2&_nc_gid=fsAXCYJLcdhKCeyhfuT5fw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvzYMfLHysVxb98bV2WC4bivsn-YVRV4zEW9LPc84IKIQ&oe=69A59952&_nc_sid=10d13b,https://www.instagram.com/p/DVJ61NDkiu8/,https://www.instagram.com/pilatesxthree/,Pilates Pilates Pliates ™️,3839858900158524348,True,False
Early Morning Classes Canceled,2026-02-25,8:50 AM,,,,"Your 7 AM - 9 AM Pilates classes are canceled on 2/25, check the app for updates!",Class Cancellation,All 7AM-9AM classes on 2/25 have been canceled.,,,0.9,pilatesxthree,https://www.instagram.com/p/DVJ61NDkiu8/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/639798701_17884862937450731_858374499491397239_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG0lqccvZzWb7AvyBq0jnFO5wFRjQTbGvPSUktl9RdApsexM1kVABhL8XcEPYZyzsU&_nc_ohc=mW3SdJIG1s0Q7kNvwF2Kgd2&_nc_gid=fsAXCYJLcdhKCeyhfuT5fw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvzYMfLHysVxb98bV2WC4bivsn-YVRV4zEW9LPc84IKIQ&oe=69A59952&_nc_sid=10d13b,https://www.instagram.com/p/DVJ61NDkiu8/,https://www.instagram.com/pilatesxthree/,Pilates Pilates Pliates ™️,3839858900158524348,True,False
Early Morning Classes Canceled,2026-02-25,9:00 AM,,,,"Your 7 AM - 9 AM Pilates classes are canceled on 2/25, check the app for updates!",Class Cancellation,All 7AM-9AM classes on 2/25 have been canceled.,,,0.9,pilatesxthree,https://www.instagram.com/p/DVJ61NDkiu8/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/639798701_17884862937450731_858374499491397239_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG0lqccvZzWb7AvyBq0jnFO5wFRjQTbGvPSUktl9RdApsexM1kVABhL8XcEPYZyzsU&_nc_ohc=mW3SdJIG1s0Q7kNvwF2Kgd2&_nc_gid=fsAXCYJLcdhKCeyhfuT5fw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvzYMfLHysVxb98bV2WC4bivsn-YVRV4zEW9LPc84IKIQ&oe=69A59952&_nc_sid=10d13b,https://www.instagram.com/p/DVJ61NDkiu8/,https://www.instagram.com/pilatesxthree/,Pilates Pilates Pliates ™️,3839858900158524348,True,False
Early Morning Classes Canceled,2026-02-25,9:50 AM,,,,"Your 7 AM - 9 AM Pilates classes are canceled on 2/25, check the app for updates!",Class Cancellation,All 7AM-9AM classes on 2/25 have been canceled.,,,0.9,pilatesxthree,https://www.instagram.com/p/DVJ61NDkiu8/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/639798701_17884862937450731_858374499491397239_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG0lqccvZzWb7AvyBq0jnFO5wFRjQTbGvPSUktl9RdApsexM1kVABhL8XcEPYZyzsU&_nc_ohc=mW3SdJIG1s0Q7kNvwF2Kgd2&_nc_gid=fsAXCYJLcdhKCeyhfuT5fw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvzYMfLHysVxb98bV2WC4bivsn-YVRV4zEW9LPc84IKIQ&oe=69A59952&_nc_sid=10d13b,https://www.instagram.com/p/DVJ61NDkiu8/,https://www.instagram.com/pilatesxthree/,Pilates Pilates Pliates ™️,3839858900158524348,True,False
BOGO Specials,2026-02-23,,OU LA - Restaurant & Bar,Carteret,Central,Don't let the snow stop you from enjoying delicious food! Get BOGO deals delivered right to your door.,Deal,Buy One Get One Free specials available for delivery or pickup during the snowstorm.,,,0.9,oulacarteret,https://www.instagram.com/p/DVHJw3cDxPz/,https://scontent-det1-1.cdninstagram.com/v/t51.82787-15/640169667_17984997923953147_617185016685155924_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHx5-BxXBX53iBxBulp1IAkcE4Z1tMU91ANkYZ5ilqhHK7S1X9P-W-kaWvmzNhHyVA&_nc_ohc=d3hXgegcTDYQ7kNvwEbeQrw&_nc_gid=C_-PKodjFqb7WTICP92LLw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsG1vJGPVaPbzv3xBvPQ04P7Wj7eMTWYX-SEuKEc3xS2Q&oe=69A58FB2&_nc_sid=10d13b,https://www.instagram.com/p/DVHJw3cDxPz/,https://www.instagram.com/oulacarteret/,OU LA - Restaurant & Bar,3839080147836670963,True,False
Patterns of Love,2026-02-20,9:00 PM,@aura.hifi,Charlotte,,Experience a night of rhythm and beats with two DJs!,DJ Set,"Two DJs, one groove. This is just a taste—wait till you feel the whole night. Free w RSVP before 11:30",Two DJs,Free w RSVP before 11:30,0.9,patternsgr.up,https://www.instagram.com/p/DU9C72wjQvA/,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/639514988_1243067300539832_7394957909561730753_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEMuJPIcZdIURZ4w5-NXvTlw7oK_ax9LXpXSTqp8sjcVlpnr7C5m2gtLiGp38Cnofg&_nc_ohc=tFkYXzO6FVgQ7kNvwHeWOX9&_nc_gid=dr8S3aW42qe7FU7pTncNsA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aftf3fnbCUuur2X6zOIyXsscs1SaxMp1OSKktjoOe1mdGA&oe=69A57CCE&_nc_sid=10d13b,https://www.instagram.com/p/DU9C72wjQvA/,https://www.instagram.com/patternsgr.up/,Patterns Gr.up 💠,3836235366928288704,True,False
Patterns of Love,2026-02-27,9:30 PM,2815 Main St Suite B,Dallas,,Get ready for Patterns of Love this Friday with flowing drinks and bumping music!,party,Drinks are gonna be flowing and the music is gonna be bumping. You don’t wanna miss it!,,,0.9,thegroupdtx,https://www.instagram.com/p/DVKVnkGDPxq/,https://scontent-mia5-1.cdninstagram.com/v/t51.82787-15/637711549_17989316192946325_7710342233748942908_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH5BB7jlwSxl5dOW_X9YnGlzNh52pS5n30CTMAEcq1ad4OgnoOYx6PaiwPNZWCWY6E&_nc_ohc=PDEBPXXxawkQ7kNvwEPA4_F&_nc_gid=FcOWyaVxQSn3EFOdm3Lkzw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu4wrMseRoMOURYAe41qX885SiA20ho1hUdNAhZMHw6sA&oe=69A598D9&_nc_sid=10d13b,https://www.instagram.com/p/DVKVnkGDPxq/,https://www.instagram.com/thegroupdtx/,The Group DTX LLC,3839976710079315050,True,False
Shades of Melanin Brunch,2026-02-22,,OULA,Carteret,Central,Celebrate Black History Month with love and community at the Shades of Melanin Brunch!,Brunch,"A celebration of Black History Month with love, genuine connection, and community. The event was held at OULA and featured music by @dj_virgoo.",@dj_virgoo,,0.9,kayjohnae,https://www.instagram.com/p/DVHkXpujXXl/,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/637752123_1401004561239356_2307450030733887298_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFEWT79wExZ6HN8H3V_qp5YhhyN6IECpYSiT0h0SeKIb8_t_mnjGSipGV9onFf6tro&_nc_ohc=jdrjyFUy1lUQ7kNvwFpyorC&_nc_gid=vZ-NRjAG82vNQybCj0OkKA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aftv4nkkV1JaaOzMGamukjdlQTW0oCF4TXaR2ARUeiMhmg&oe=69A57388&_nc_sid=10d13b,https://www.instagram.com/p/DVHkXpujXXl/,https://www.instagram.com/kayjohnae/,Kayla John’ae,3839197162383439333,False,False
Hurricane Relief Efforts,2025-11-01,,Siloah Baptist Church,Siloah,,Experience the power of community as Outdoors On Purpose mobilizes support for hurricane-affected families!,Relief Effort,"Outdoors On Purpose came together to pack barrels, pallets, and boxes filled with love and essential resources to support families impacted by Hurricane Melissa. Distribution efforts were supported by local community members and volunteers. Future efforts will focus on long-term rebuilding, including restoring homes.",,,0.9,outdoorsonpurpose,https://www.instagram.com/p/DVBW7y3DRk5/,https://scontent-dfw5-3.cdninstagram.com/v/t51.71878-15/639665365_1409503664242869_2497580244069201031_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGzQZRO5DxYVfqNBID8n7fS7QDrPR6mCxS4bQ2sV4rK2whRSld4pe1PrVuCrpVZ47U&_nc_ohc=WtyK5eYeiV0Q7kNvwHSTHva&_nc_gid=lZzj1q6hLswPWi9YuFX35g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvDfTkuLUbNqrLd5HlugOqZNJT9xIhEonOMpNKcmT06yg&oe=69A5848A&_nc_sid=10d13b,https://www.instagram.com/p/DVBW7y3DRk5/,https://www.instagram.com/outdoorsonpurpose/,Outdoors On Purpose,3837449223579441465,True,False
Harry Potter and the Sorcerer's Stone™ - In Concert,2026-03-07,,NJPAC,Newark,North,Experience the magic of Harry Potter like never before with a live orchestra!,Concert,Watch the film Harry Potter and the Sorcerer's Stone™ on the big screen with the New Jersey Symphony performing the score live.,@njsymphony,,0.9,njpac,https://www.instagram.com/p/DVMIyKukTnl/,https://scontent-msp1-1.cdninstagram.com/v/t51.71878-15/641749389_2101012474026471_4293738522322933314_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-msp1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QE5wAuVxPsoWjRsOUvMXNlh5m9k_IuHeafkctlgPL6DJzzQ2VCxrajJW94WfDhmNXQ&_nc_ohc=kbOLd6s6KVAQ7kNvwE6w04f&_nc_gid=0_wcCtO6vRmWVeVQtaRYUw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afub3t2SGNWY4fuyoxml1w-qpNj4MBKsD0euX6PgcusqVg&oe=69A56504&_nc_sid=10d13b,https://www.instagram.com/p/DVMIyKukTnl/,https://www.instagram.com/njpac/,NJPAC,3840483214104803813,True,False
Edmond's Honor Cocktail Experience,2026-02-25,5:30 PM,OU LA - Restaurant & Bar,,,Experience Black excellence with signature cocktails from Edmond's Honor!,Cocktail Tasting,"Join us for a special cocktail experience featuring @edmondshonorbourbon, a Black-owned, barrel-aged spirits brand. Sip two signature cocktails, hear the story behind the brand from a guest ambassador, and toast to history, heritage, and community. Features 'The Golden Heritage' and 'The Honor Old Fashioned'.",Guest Ambassador from Edmond's Honor,,0.9,oulacarteret,https://www.instagram.com/p/DVJ5CiQj5-n/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/640045556_17985106625953147_6708390756949370657_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGr79FBXwUaXPf6ZmwiIz8EAhLOLFBWnujl6ZuRCu5Rgc_iCoJBsscElCSYPoCt7EE&_nc_ohc=sa2bzvGCRRkQ7kNvwH8xqrH&_nc_gid=Z5ph_QUJFPpW7ZHbeH72Ew&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afse0LAup60lAhLVj65dPDDjRbGWMffkDu_B-v9vG_nsJw&oe=69A58066&_nc_sid=10d13b,https://www.instagram.com/p/DVJ5CiQj5-n/,https://www.instagram.com/oulacarteret/,OU LA - Restaurant & Bar,3839851020185214887,True,False
